target_id	length	eff_length	est_counts	tpm
YHL002W_mRNA	1359	1310	76.983	7.0381
YCR100C_mRNA	951	902	13	1.72611
YOR345C_mRNA	351	302	0.378213	0.149989
YPL217C_mRNA	3552	3503	100	3.41894
YOR341W_mRNA	4995	4946	270	6.53795
YDL189W_mRNA	1374	1325	8	0.723113
YLR279W_mRNA	390	341	7.63628	2.682
YHR219C-A_mRNA	483	434	0	0
YER056C-A_mRNA	366	317	113.858	43.0164
YMR180C_mRNA	963	914	34	4.45517
YNL097C_mRNA	993	944	49	6.21664
YDR508C_mRNA	1992	1943	17.6719	1.08928
YHR045W_mRNA	1683	1634	86	6.30345
YML020W_mRNA	1995	1946	36	2.2156
YGR251W_mRNA	591	542	21	4.64036
YPL197C_mRNA	414	365	55.4893	18.2074
YBR031W_mRNA	1089	1040	555.022	63.9158
YDR462W_mRNA	444	395	24	7.27689
YPR139C_mRNA	903	854	43	6.03035
YPR169W_mRNA	1479	1430	74	6.19766
YPL257W_mRNA	582	533	3	0.674102
YOL088C_mRNA	834	785	34	5.1873
YLR075W_mRNA	666	617	2300.94	446.633
YML088W_mRNA	2007	1958	144	8.80809
YIL010W_mRNA	648	599	22	4.39873
YBL108C-A_mRNA	129	80	3.34741	5.0113
YDR175C_mRNA	960	911	73	9.59702
YLR052W_mRNA	753	704	5	0.850607
YKR004C_mRNA	1134	1085	7	0.772681
YNL137C_mRNA	1461	1412	193	16.3702
YNL331C_mRNA	1131	1082	91.5872	10.1377
YFL026W_mRNA	1296	1247	15	1.44064
YBR116C_mRNA	528	479	0	0
YJR129C_mRNA	1020	971	13	1.60345
YKR092C_mRNA	1221	1172	9	0.919701
YDR186C_mRNA	2634	2585	152	7.0423
YML077W_mRNA	480	431	14	3.8903
YEL067C_mRNA	588	539	6.32089	1.4045
YJL139C_mRNA	1287	1238	50	4.83706
YKL002W_mRNA	699	650	119	21.9263
YGR162W_mRNA	2859	2810	136	5.79648
YLR159C-A_mRNA	132	83	8376.75	12087.3
YDR150W_mRNA	8247	8198	269.572	3.9382
YEL054C_mRNA	498	449	223.176	59.5296
YOR392W_mRNA	444	395	18	5.45767
YPL009C_mRNA	3117	3068	75	2.92777
YLR025W_mRNA	723	674	71	12.6162
YDR243C_mRNA	1767	1718	29	2.02165
YGR005C_mRNA	1203	1154	49	5.08536
YOR160W_mRNA	2919	2870	43	1.7944
YLR049C_mRNA	1287	1238	22	2.1283
YLR308W_mRNA	939	890	0	0
YOR084W_mRNA	1164	1115	20	2.14826
YNL030W_mRNA	312	263	626.475	285.286
YHR084W_mRNA	2067	2018	24	1.42437
YLR032W_mRNA	3510	3461	64	2.21468
YOR039W_mRNA	777	728	102	16.7803
YBR241C_mRNA	1467	1418	69	5.8278
YEL047C_mRNA	1413	1364	84	7.37559
YML125C_mRNA	939	890	136	18.3012
YOR264W_mRNA	1293	1244	23.1211	2.22598
YPL183C_mRNA	3042	2993	66	2.641
YNL297C_mRNA	4911	4862	134.927	3.32365
YPR065W_mRNA	1107	1058	130	14.716
YNL102W_mRNA	4407	4358	90	2.47336
YPR099C_mRNA	357	308	32.8796	12.7852
YCR107W_mRNA	1092	1043	197.793	22.7122
YMR318C_mRNA	1083	1034	104	12.046
YPR032W_mRNA	3102	3053	83	3.25599
YOR281C_mRNA	861	812	34.219	5.04712
YMR115W_mRNA	1506	1457	44	3.6168
YFR027W_mRNA	846	797	9	1.35243
YMR266W_mRNA	2862	2813	180	7.66363
YDL182W_mRNA	1287	1238	210.136	20.3288
YER146W_mRNA	282	233	20.7738	10.678
YLR251W_mRNA	594	545	33.7252	7.41123
YBR182C_mRNA	1359	1310	112	10.2395
YDR362C_mRNA	2019	1970	55	3.34371
YNR026C_mRNA	1416	1367	50	4.3806
YBR134W_mRNA	402	353	4	1.35712
YHR126C_mRNA	480	431	2	0.555756
YPR194C_mRNA	2634	2585	3539	163.965
YGL160W_mRNA	1713	1664	59	4.24649
YAL003W_mRNA	621	572	288	60.3015
YPL084W_mRNA	2535	2486	52	2.50515
YNL152W_mRNA	1230	1181	42	4.25923
YCL002C_mRNA	792	743	41	6.60886
YIL117C_mRNA	957	908	5	0.659502
YBL037W_mRNA	3078	3029	30	1.18619
YNL140C_mRNA	570	521	8.37044	1.92417
YDR232W_mRNA	1647	1598	259	19.4113
YJL062W-A_mRNA	258	209	85	48.7085
YBR019C_mRNA	2100	2051	15	0.875906
YBR022W_mRNA	534	485	37	9.13675
YDR158W_mRNA	1098	1049	317	36.1922
YOR230W_mRNA	1314	1265	138	13.0653
YNL099C_mRNA	717	668	35	6.27514
YKL173W_mRNA	3027	2978	58	2.33257
YER159C_mRNA	429	380	12.5534	3.9565
YML057W_mRNA	1815	1766	84.537	5.73308
YML055W_mRNA	537	488	42	10.3077
YDR439W_mRNA	1044	995	6	0.722204
YBR121C-A_mRNA	159	110	0	0
YJL110C_mRNA	1656	1607	38	2.83204
YNL182C_mRNA	1668	1619	42	3.10695
YJR088C_mRNA	879	830	27.8571	4.01966
YMR105C_mRNA	1710	1661	83	5.98467
YOR144C_mRNA	2376	2327	29	1.49257
YPR101W_mRNA	528	479	36	9.00117
YPL179W_mRNA	1650	1601	435	32.5409
YCL024W_mRNA	3114	3065	38.9319	1.52127
YNL180C_mRNA	996	947	54	6.82929
YLR321C_mRNA	1281	1232	18	1.74982
YPL224C_mRNA	1455	1406	69	5.87754
YOL081W_mRNA	9240	9191	671	8.74363
YNR001C_mRNA	1440	1391	2079	179.003
YOL052C_mRNA	1191	1142	43	4.50956
YOR285W_mRNA	420	371	271	87.4837
YIL050W_mRNA	858	809	39	5.77362
YMR268C_mRNA	1335	1286	11	1.02443
YDL206W_mRNA	2289	2240	101	5.40014
YLR327C_mRNA	261	212	119	67.2269
YBR119W_mRNA	897	848	9	1.2711
YDR125C_mRNA	1362	1313	27	2.46281
YFR052W_mRNA	825	776	128	19.7551
YLR154C-H_mRNA	132	83	8376.75	12087.3
YGL211W_mRNA	1080	1031	77	8.94466
YIL107C_mRNA	2484	2435	101	4.96769
YJL213W_mRNA	996	947	9	1.13822
YML133W-B_mRNA	483	434	0	0
YPR204W_mRNA	3099	3050	134.567	5.28411
YBL022C_mRNA	3402	3353	168	6.00078
YIL150C_mRNA	1716	1667	20	1.4369
YPR103W_mRNA	864	815	164	24.1001
YGR141W_mRNA	1404	1355	46	4.06584
YIL165C_mRNA	360	311	49	18.8698
YDR338C_mRNA	2088	2039	82	4.81647
YKL061W_mRNA	342	293	11	4.49632
YOR058C_mRNA	2658	2609	144	6.61029
YPR155C_mRNA	1851	1802	80	5.317
YDR526C_mRNA	471	422	3.59128	1.01922
YJR046W_mRNA	1815	1766	41	2.78051
YER084W_mRNA	387	338	1	0.354336
YOR270C_mRNA	2523	2474	777	37.6143
YHR125W_mRNA	306	257	1	0.466014
YGL239C_mRNA	315	266	4.34331	1.95556
YDR533C_mRNA	714	665	1221	219.9
YOL154W_mRNA	750	701	4	0.683398
YOR115C_mRNA	807	758	45	7.11009
YDR272W_mRNA	825	776	73	11.2666
YLR247C_mRNA	4671	4622	149	3.8609
YER183C_mRNA	636	587	28	5.71284
YKL139W_mRNA	1587	1538	8	0.622968
YOL003C_mRNA	1137	1088	41	4.51322
YNL091W_mRNA	3723	3674	107	3.488
YGL097W_mRNA	1449	1400	69	5.90273
YGR030C_mRNA	477	428	13	3.63774
YNL157W_mRNA	507	458	95	24.8422
YDR197W_mRNA	1170	1121	40	4.27352
YEL009C-A_mRNA	408	359	4	1.33443
YNL315C_mRNA	957	908	78	10.2882
YDR512C_mRNA	564	515	57	13.2556
YOR258W_mRNA	654	605	6	1.18776
YPL250W-A_mRNA	288	239	0	0
YDR489W_mRNA	885	836	16	2.29216
YEL059C-A_mRNA	225	176	13	8.84632
YOL103W_mRNA	1830	1781	60	4.03477
YLR167W_mRNA	459	410	1113.47	325.256
YLR220W_mRNA	969	920	143	18.6157
YLR455W_mRNA	915	866	39	5.3936
YJL020C_mRNA	3474	3425	95.8489	3.35165
YLR282C_mRNA	342	293	0	0
YKL180W_mRNA	555	506	424.423	100.457
YOR215C_mRNA	558	509	130	30.5884
YDR299W_mRNA	1605	1556	27	2.07819
YKL004W_mRNA	1206	1157	78	8.07408
YDL015C_mRNA	933	884	177	23.9802
YDR304C_mRNA	678	629	241	45.8879
YNL221C_mRNA	2628	2579	79	3.66866
YHR206W_mRNA	1869	1820	76	5.0012
YML090W_mRNA	387	338	34	12.0474
YDR271C_mRNA	372	323	3.58567	1.32953
YOL095C_mRNA	2121	2072	16	0.92483
YPL244C_mRNA	1020	971	57	7.03052
YAL053W_mRNA	2352	2303	206	10.7129
YDL181W_mRNA	258	209	271	155.294
YGR224W_mRNA	1842	1793	9	0.601165
YHR097C_mRNA	1101	1052	45	5.12305
YLR094C_mRNA	1509	1460	31	2.54297
YPR141C_mRNA	2190	2141	29	1.62223
YGR142W_mRNA	1233	1184	413	41.7763
YML101C_mRNA	354	305	34	13.3509
YFL064C_mRNA	525	476	0	0
YOL063C_mRNA	2874	2825	69	2.92525
YNR052C_mRNA	1302	1253	51	4.87473
YCR060W_mRNA	336	287	6	2.50381
YGR186W_mRNA	2208	2159	160	8.87563
YNL061W_mRNA	1857	1808	52	3.44458
YOL079W_mRNA	399	350	3.13583	1.07304
YDR367W_mRNA	666	617	74	14.3641
YER172C_mRNA	6492	6443	134	2.49086
YHR005C-A_mRNA	282	233	120	61.6818
YCR071C_mRNA	441	392	23	7.02706
YOR389W_mRNA	1875	1826	26.4925	1.73761
Q0065_mRNA	1671	1622	0	0
YGR181W_mRNA	318	269	26.1922	11.6614
YLR272C_mRNA	3531	3482	52	1.78857
YKL143W_mRNA	1392	1343	26	2.31862
YNL284C_mRNA	969	920	109	14.1896
YLR264C-A_mRNA	117	68	23	40.5089
YDR085C_mRNA	1863	1814	28	1.84864
YIL045W_mRNA	1617	1568	21	1.604
YMR012W_mRNA	3834	3785	665	21.042
YJL187C_mRNA	2460	2411	43	2.13601
YCR007C_mRNA	720	671	4	0.713952
YOR231W_mRNA	1527	1478	36.7828	2.98059
YHR193C-A_mRNA	375	326	0	0
YJR131W_mRNA	1650	1601	27	2.01978
YDL097C_mRNA	1305	1256	197	18.7849
YHR007C_mRNA	1593	1544	734	56.9352
YHR214C-D_mRNA	294	245	4	1.95536
YIL126W_mRNA	4080	4031	135	4.011
YGL081W_mRNA	963	914	5	0.655172
YMR202W_mRNA	669	620	152	29.3619
YOR021C_mRNA	642	593	54	10.9061
YGR082W_mRNA	552	503	108	25.7151
YOR139C_mRNA	393	344	2.48459	0.865023
YPR156C_mRNA	1869	1820	204.936	13.4858
YMR083W_mRNA	1128	1079	480	53.2784
YAL031W-A_mRNA	309	260	10.8262	4.98693
YPL240C_mRNA	2130	2081	867.929	49.951
YNR040W_mRNA	771	722	19	3.15172
YPR188C_mRNA	492	443	45	12.1658
YFL015C_mRNA	495	446	1	0.268533
YHR212W-A_mRNA	204	155	0	0
YGL028C_mRNA	1629	1580	76	5.76087
YDL139C_mRNA	672	623	8	1.53792
YJL133W_mRNA	945	896	35	4.67834
YKL062W_mRNA	1893	1844	268	17.4063
YFL011W_mRNA	1641	1592	5	0.376148
YPL111W_mRNA	1002	953	148	18.5995
YHR184W_mRNA	1716	1667	0	0
YOR120W_mRNA	939	890	172.507	23.2139
YPR119W_mRNA	1476	1427	9	0.755354
YNL246W_mRNA	795	746	39	6.2612
YFR017C_mRNA	588	539	106	23.5531
YLR338W_mRNA	858	809	2.38591	0.353214
YCL012C_mRNA	405	356	27	9.08334
YJL086C_mRNA	369	320	2	0.748534
YBR243C_mRNA	1347	1298	26	2.399
YGL021W_mRNA	2283	2234	27	1.44748
YDR200C_mRNA	1815	1766	13.7635	0.933408
YBR234C_mRNA	1155	1106	140	15.1602
YJR053W_mRNA	1725	1676	18	1.28626
YDR191W_mRNA	1113	1064	15	1.68842
YDR451C_mRNA	1062	1013	46	5.43851
YGL110C_mRNA	1875	1826	29	1.90208
YJR044C_mRNA	423	374	75	24.0171
YGR167W_mRNA	702	653	134	24.5767
YGL017W_mRNA	1512	1463	20	1.63726
YLR181C_mRNA	993	944	16	2.02992
YBR179C_mRNA	2568	2519	66	3.13796
YBR247C_mRNA	1452	1403	31	2.64628
YOL038W_mRNA	765	716	173	28.9378
YOR023C_mRNA	1701	1652	44	3.18988
YJR100C_mRNA	984	935	31	3.97084
YOL124C_mRNA	1302	1253	20	1.91166
YOR212W_mRNA	1272	1223	41	4.01503
YDR469W_mRNA	528	479	13	3.25042
YMR017W_mRNA	1194	1145	6	0.627592
YDR470C_mRNA	1509	1460	54	4.42968
YIL158W_mRNA	615	566	12	2.5392
YBR124W_mRNA	360	311	0	0
YLR458W_mRNA	381	332	1.42239	0.513112
YML085C_mRNA	1344	1295	100	9.2483
YOL013W-A_mRNA	192	143	6	5.02513
YPL192C_mRNA	402	353	9	3.05351
YNL097W-A_mRNA	156	107	0	0
YBL086C_mRNA	1401	1352	37	3.27761
YDR105C_mRNA	1422	1373	141	12.2993
YGR156W_mRNA	1278	1229	16	1.55919
YDR483W_mRNA	1329	1280	403	37.7074
YKL172W_mRNA	1284	1235	40	3.87905
YML013W_mRNA	1755	1706	42.0169	2.94969
YOL120C_mRNA	561	512	390.37	91.3143
YER092W_mRNA	378	329	44	16.0173
YGR291C_mRNA	222	173	0	0
YOR181W_mRNA	1902	1853	12	0.7756
YDL123W_mRNA	423	374	32	10.2473
YGR197C_mRNA	1644	1595	28	2.10247
YBL065W_mRNA	345	296	2.01703	0.816117
YIR018W_mRNA	738	689	21	3.65033
YPL059W_mRNA	453	404	84	24.9017
YPL218W_mRNA	573	524	378	86.3957
YBR227C_mRNA	1563	1514	37	2.9269
YJR012C_mRNA	624	575	11	2.29117
YDL199C_mRNA	2064	2015	45	2.67466
YIR039C_mRNA	1614	1565	103.119	7.8914
YMR224C_mRNA	2079	2030	20	1.17996
YGR041W_mRNA	1644	1595	56	4.20493
YKR014C_mRNA	705	656	66	12.0496
YGL079W_mRNA	657	608	14	2.75776
YLR180W_mRNA	1149	1100	46.2733	5.03813
YAL019W_mRNA	3396	3347	75	2.68372
YNL121C_mRNA	1854	1805	266	17.6497
YBR218C_mRNA	3543	3494	153.336	5.25596
YLR250W_mRNA	705	656	119	21.7258
YCR081C-A_mRNA	237	188	0	0
YKL149C_mRNA	1218	1169	17	1.74167
YBR244W_mRNA	489	440	8	2.17755
YFL018C_mRNA	1500	1451	459	37.8859
YLR222C-A_mRNA	231	182	1	0.658052
YOR333C_mRNA	417	368	0	0
YAL024C_mRNA	4308	4259	39	1.0967
Q0080_mRNA	147	98	3	3.66629
YGL107C_mRNA	1941	1892	121	7.65942
YMR059W_mRNA	387	338	9	3.18902
YDR505C_mRNA	2526	2477	175	8.46143
YDL045W-A_mRNA	288	239	28	14.0311
YGL168W_mRNA	333	284	16.0924	6.78631
YMR072W_mRNA	552	503	99	23.5721
YDL045C_mRNA	921	872	57	7.82871
YPL264C_mRNA	1062	1013	55	6.50257
YBR160W_mRNA	897	848	23	3.24836
YMR304W_mRNA	3693	3644	203	6.6719
YML087C_mRNA	939	890	220	29.605
YMR195W_mRNA	384	335	58	20.7355
YIL082W_mRNA	873	824	0	0
YOR335C_mRNA	2877	2828	297.368	12.5935
YDR361C_mRNA	852	803	60	8.94886
YIL056W_mRNA	1923	1874	244	15.5938
YEL008C-A_mRNA	93	44.0003	0	0
YBL080C_mRNA	1626	1577	29	2.20241
YIL161W_mRNA	708	659	11	1.99912
YBR083W_mRNA	1461	1412	17	1.44194
YBR294W_mRNA	2580	2531	319	15.0949
YJR067C_mRNA	426	377	18	5.71825
YEL032W_mRNA	2916	2867	84	3.509
YKR099W_mRNA	2436	2387	28	1.40487
YFL032W_mRNA	321	272	73	32.143
YKL110C_mRNA	942	893	75	10.0587
YPL198W_mRNA	735	686	70.1434	12.246
YNL043C_mRNA	321	272	24.1246	10.6224
YNR055C_mRNA	1761	1712	103	7.20552
YJR146W_mRNA	354	305	0	0
YPL006W_mRNA	3513	3464	192	6.63827
YHR132C_mRNA	1293	1244	196	18.8698
YPR161C_mRNA	1974	1925	31	1.92869
YKL094W_mRNA	942	893	155	20.788
YJR140W-A_mRNA	150	101	1.42089	1.68489
YPL145C_mRNA	1305	1256	114	10.8704
YMR240C_mRNA	1311	1262	32	3.03684
YKR094C_mRNA	387	338	298.912	105.915
YDR406W-A_mRNA	246	197	4	2.43179
YLR424W_mRNA	2127	2078	25	1.44087
YGL228W_mRNA	1734	1685	135	9.59546
YNL039W_mRNA	1785	1736	44	3.03553
YMR308C_mRNA	3270	3221	192	7.13908
YIL119C_mRNA	1224	1175	34	3.46556
YGR183C_mRNA	201	152	403	317.536
YOL046C_mRNA	675	626	3.0182	0.577438
YGL050W_mRNA	822	773	28	4.33821
YBR091C_mRNA	330	281	35	14.9174
YDR199W_mRNA	366	317	7.23646	2.734
YGR273C_mRNA	525	476	1	0.251608
YIL016W_mRNA	480	431	56	15.5612
YML001W_mRNA	627	578	153	31.7026
YDR266C_mRNA	1920	1871	57	3.64866
YPL092W_mRNA	1377	1328	254	22.907
YGR086C_mRNA	1020	971	324	39.963
YGR228W_mRNA	345	296	9.59839	3.88364
YJR130C_mRNA	1920	1871	96	6.1451
YKR058W_mRNA	1851	1802	20	1.32925
YEL010W_mRNA	351	302	0	0
YKL183C-A_mRNA	213	164	1	0.730278
YLR253W_mRNA	1710	1661	78	5.62415
YDL242W_mRNA	354	305	7	2.74872
YDR002W_mRNA	606	557	225	48.3792
YGL145W_mRNA	2106	2057	16	0.931574
YDR214W_mRNA	1053	1004	153	18.2511
YBR284W_mRNA	2394	2345	37	1.88969
YEL040W_mRNA	1404	1355	17	1.50259
YDR130C_mRNA	876	827	15	2.17229
YNR036C_mRNA	462	413	260	75.3972
YEL059W_mRNA	309	260	4	1.84255
YOL029C_mRNA	606	557	11	2.36521
Q0160_mRNA	708	659	0	0
YDL176W_mRNA	2127	2078	24	1.38324
YIL144W_mRNA	2076	2027	18	1.06353
YGR098C_mRNA	4893	4844	74	1.82961
YOL155W-A_mRNA	135	86	0	0
YPR181C_mRNA	2307	2258	337	17.8747
YGR074W_mRNA	441	392	18.7957	5.74254
YBR158W_mRNA	1650	1601	41	3.06707
YDR358W_mRNA	1674	1625	57	4.20101
YDR544C_mRNA	429	380	0	0
YLR390W-A_mRNA	717	668	295	52.8905
YGL098W_mRNA	738	689	20	3.4765
YDR460W_mRNA	966	917	29	3.78757
YNL304W_mRNA	1254	1205	17	1.68964
YOR072W_mRNA	315	266	0	0
YOL161C_mRNA	363	314	0	0
YBR111W-A_mRNA	291	242	7	3.46429
YJR069C_mRNA	594	545	19	4.17531
YER105C_mRNA	4176	4127	182	5.28164
YHR182C-A_mRNA	474	425	47.0274	13.2524
YML114C_mRNA	1533	1484	20	1.61409
YBL071C_mRNA	309	260	8	3.68509
YJR120W_mRNA	351	302	33	13.087
YIL026C_mRNA	3453	3404	96	3.37764
YJL186W_mRNA	1761	1712	97	6.78578
Q0070_mRNA	1893	1844	0	0
YJL008C_mRNA	1707	1658	188.815	13.6391
YNL119W_mRNA	1482	1433	32	2.67446
YDR034W-B_mRNA	156	107	15	16.7896
YCR036W_mRNA	1002	953	88	11.0591
YNL034W_mRNA	1839	1790	3.85714	0.258074
YHR025W_mRNA	1074	1025	50	5.84222
YJL061W_mRNA	2142	2093	49	2.80387
YMR319C_mRNA	1659	1610	37	2.75238
YOL122C_mRNA	1728	1679	86	6.13451
YLR233C_mRNA	2100	2051	33	1.92699
YDL028C_mRNA	2295	2246	50	2.6662
YNL187W_mRNA	1074	1025	9	1.0516
YEL053C_mRNA	2202	2153	48	2.67011
YCR063W_mRNA	474	425	3.71015	1.04552
YOR252W_mRNA	537	488	20	4.90842
YAL034W-A_mRNA	870	821	8	1.16702
YEL046C_mRNA	1164	1115	94	10.0968
YOR157C_mRNA	786	737	154	25.0256
YNL310C_mRNA	525	476	39	9.81272
YGL096W_mRNA	831	782	79	12.0991
YGR240C-A_mRNA	201	152	5	3.93966
YCL042W_mRNA	360	311	28.8622	11.1148
YBR126W-B_mRNA	144	95	16.776	21.1493
YDR061W_mRNA	1620	1571	93	7.08987
YER137C_mRNA	447	398	2.82269	0.849401
YDR060W_mRNA	3078	3029	112	4.42844
YJR085C_mRNA	318	269	194	86.3736
YHR055C_mRNA	186	137	240.657	210.382
YLR347W-A_mRNA	141	92	4.73333	6.16185
YPR171W_mRNA	1731	1682	11	0.783247
YHR073W_mRNA	2991	2942	144.574	5.88544
YPR122W_mRNA	3627	3578	42	1.40586
YGR172C_mRNA	747	698	16	2.74534
YJR040W_mRNA	2340	2291	37	1.93423
YBR229C_mRNA	2865	2816	102	4.3381
YDR169C-A_mRNA	150	101	3	3.55739
YDR363W_mRNA	1371	1322	19	1.72129
YKR052C_mRNA	915	866	59	8.15954
YPL091W_mRNA	1452	1403	720	61.462
YKL157W_mRNA	2859	2810	461	19.6484
YPL137C_mRNA	3831	3782	439.149	13.9066
YDR422C_mRNA	2448	2399	78	3.894
YOL107W_mRNA	1029	980	31	3.7885
YDR119W_mRNA	2307	2258	80	4.24324
YER013W_mRNA	3438	3389	68	2.40308
YHL015W-A_mRNA	84	35.0103	0	0
YLR117C_mRNA	2064	2015	25	1.48592
YJL189W_mRNA	156	107	186.33	208.56
YOR274W_mRNA	1287	1238	46	4.45009
YNL277W_mRNA	1461	1412	191.053	16.2051
YAL064W-B_mRNA	381	332	0.374832	0.135217
YDR097C_mRNA	3729	3680	70	2.27815
YIL163C_mRNA	354	305	6	2.35604
YAL018C_mRNA	978	929	1	0.128919
YBR042C_mRNA	1194	1145	40	4.18395
YKL068W-A_mRNA	237	188	28	17.8374
YKR062W_mRNA	987	938	69	8.81004
YNL126W_mRNA	2541	2492	33	1.58598
YKL091C_mRNA	933	884	32	4.3354
YOL013W-B_mRNA	291	242	0	0
YKR073C_mRNA	321	272	0	0
YJR039W_mRNA	3366	3317	29.5419	1.06666
Q0142_mRNA	177	128	0	0
YGR194C_mRNA	1803	1754	75	5.1211
YML075C_mRNA	3165	3116	113	4.34323
YHR064C_mRNA	1617	1568	213.285	16.2909
YMR075W_mRNA	2055	2006	22	1.31348
YKR087C_mRNA	1038	989	32	3.87512
YBR150C_mRNA	3285	3236	43	1.59145
YER147C-A_mRNA	411	362	34.4329	11.3919
YOR343C_mRNA	327	278	1	0.430811
YDR042C_mRNA	603	554	8	1.72947
YGL026C_mRNA	2124	2075	264	15.2376
YNL210W_mRNA	813	764	5	0.783806
YNR041C_mRNA	1119	1070	59.2362	6.63033
YML129C_mRNA	213	164	41	29.9414
YGL213C_mRNA	1194	1145	48.3734	5.0598
YHL041W_mRNA	450	401	0	0
YLR110C_mRNA	402	353	8186	2777.34
YOR093C_mRNA	4947	4898	82	2.00506
Q0275_mRNA	810	761	633	99.621
YGL248W_mRNA	1110	1061	70	7.90159
YNL193W_mRNA	1677	1628	66	4.85536
YNL301C_mRNA	561	512	43.6296	10.2057
YDL160C_mRNA	1521	1472	177	14.4012
YGL075C_mRNA	1164	1115	26	2.79274
YPL014W_mRNA	1146	1097	61	6.65971
YHR143W_mRNA	978	929	141	18.1775
YGL256W_mRNA	1149	1100	19	2.06868
YDR425W_mRNA	1878	1829	17.2734	1.13108
YOR381W-A_mRNA	168	119	0	0
YBR298C_mRNA	1845	1796	122	8.13552
YEL036C_mRNA	1503	1454	44.451	3.66141
YBR143C_mRNA	1314	1265	182	17.2311
YML073C_mRNA	531	482	343	85.2273
YMR149W_mRNA	861	812	124	18.2893
YNL263C_mRNA	945	896	80	10.6933
YAL037C-A_mRNA	93	44.0003	1	2.72193
YIL139C_mRNA	738	689	6	1.04295
YLR072W_mRNA	2082	2033	32	1.88514
YOL065C_mRNA	1155	1106	23	2.4906
YNL059C_mRNA	2268	2219	49	2.64466
YOR092W_mRNA	1842	1793	89	5.94486
YMR233W_mRNA	681	632	8	1.51602
