target_id	length	eff_length	est_counts	tpm
YOR019W_mRNA	2193	2144	23	1.45764
YNL288W_mRNA	1122	1073	110	13.9297
YCL040W_mRNA	1503	1454	543.77	50.8159
YER158W-A_mRNA	216	167	20.9542	17.0491
YNL191W_mRNA	1074	1025	119	15.7751
YBR115C_mRNA	4179	4130	410	13.4891
YGL156W_mRNA	3252	3203	679	28.8046
YNL150W_mRNA	408	359	80.1911	30.3515
YCR052W_mRNA	1452	1403	16	1.54957
YGL015C_mRNA	393	344	0	0
YOR206W_mRNA	2133	2084	254	16.5609
YMR091C_mRNA	1308	1259	169	18.2394
YMR173W-A_mRNA	1185	1136	105.687	12.6413
YJR105W_mRNA	1023	974	554	77.2857
YHL002W_mRNA	1359	1310	134.9	13.9923
YCR100C_mRNA	951	902	22	3.31409
YOR345C_mRNA	351	302	0	0
YPL217C_mRNA	3552	3503	368	14.2743
YOR341W_mRNA	4995	4946	497	13.6537
YDL189W_mRNA	1374	1325	20	2.05099
YLR279W_mRNA	390	341	10	3.98469
YHR219C-A_mRNA	483	434	0	0
YER056C-A_mRNA	366	317	383.228	164.266
YMR180C_mRNA	963	914	64	9.51442
YNL097C_mRNA	993	944	107.145	15.4222
YDR508C_mRNA	1992	1943	49.968	3.49436
YHR045W_mRNA	1683	1634	143	11.8914
YML020W_mRNA	1995	1946	96	6.70312
YGR251W_mRNA	591	542	71	17.7995
YPL197C_mRNA	414	365	114.973	42.8007
YBR031W_mRNA	1089	1040	903.586	118.055
YDR462W_mRNA	444	395	68	23.3916
YPR139C_mRNA	903	854	86	13.6832
YPR169W_mRNA	1479	1430	163	15.4882
YPL257W_mRNA	582	533	5	1.27465
YOL088C_mRNA	834	785	74	12.8089
YLR075W_mRNA	666	617	4180.44	920.631
YML088W_mRNA	2007	1958	197	13.6711
YIL010W_mRNA	648	599	85	19.2815
YBL108C-A_mRNA	129	80	0	0
YDR175C_mRNA	960	911	114	17.0034
YLR052W_mRNA	753	704	26	5.01822
YKR004C_mRNA	1134	1085	23	2.88036
YNL137C_mRNA	1461	1412	379	36.4715
YNL331C_mRNA	1131	1082	139.05	17.4619
YFL026W_mRNA	1296	1247	21	2.28824
YBR116C_mRNA	528	479	5.38758	1.52829
YJR129C_mRNA	1020	971	13	1.81917
YKR092C_mRNA	1221	1172	35	4.05778
YDR186C_mRNA	2634	2585	427	22.4448
YML077W_mRNA	480	431	36	11.3494
YEL067C_mRNA	588	539	14.3156	3.60885
YJL139C_mRNA	1287	1238	60	6.58536
YKL002W_mRNA	699	650	284	59.3682
YGR162W_mRNA	2859	2810	345	16.6825
YLR159C-A_mRNA	132	83	6847	11209.1
YDR150W_mRNA	8247	8198	1007.35	16.6963
YEL054C_mRNA	498	449	370.967	112.263
YOR392W_mRNA	444	395	22	7.56788
YPL009C_mRNA	3117	3068	274.754	12.1685
YLR025W_mRNA	723	674	221	44.5534
YDR243C_mRNA	1767	1718	58	4.58726
YGR005C_mRNA	1203	1154	170	20.0167
YOR160W_mRNA	2919	2870	83	3.92957
YLR049C_mRNA	1287	1238	78	8.56096
YLR308W_mRNA	939	890	0	0
YOR084W_mRNA	1164	1115	28	3.41218
YNL030W_mRNA	312	263	1642.88	848.789
YHR084W_mRNA	2067	2018	50	3.36665
YLR032W_mRNA	3510	3461	97	3.80819
YOR039W_mRNA	777	728	222	41.4353
YBR241C_mRNA	1467	1418	84	8.04918
YEL047C_mRNA	1413	1364	107	10.659
YML125C_mRNA	939	890	250	38.1679
YOR264W_mRNA	1293	1244	38.6432	4.22086
YPL183C_mRNA	3042	2993	100	4.53985
YNL297C_mRNA	4911	4862	264.24	7.3847
YPR065W_mRNA	1107	1058	475	61.0038
YNL102W_mRNA	4407	4358	185	5.7681
YPR099C_mRNA	357	308	119.441	52.6927
YCR107W_mRNA	1092	1043	303.242	39.5052
YMR318C_mRNA	1083	1034	148	19.4487
YPR032W_mRNA	3102	3053	140	6.23089
YOR281C_mRNA	861	812	118.996	19.9124
YMR115W_mRNA	1506	1457	108	10.0719
YFR027W_mRNA	846	797	28	4.77363
YMR266W_mRNA	2862	2813	362	17.4859
YDL182W_mRNA	1287	1238	324.475	35.6131
YER146W_mRNA	282	233	37.5154	21.8777
YLR251W_mRNA	594	545	56.3228	14.0422
YBR182C_mRNA	1359	1310	132	13.6915
YDR362C_mRNA	2019	1970	81	5.58685
YNR026C_mRNA	1416	1367	123	12.226
YBR134W_mRNA	402	353	4	1.53969
YHR126C_mRNA	480	431	1	0.315262
YPR194C_mRNA	2634	2585	4539	238.588
YGL160W_mRNA	1713	1664	109	8.90065
YAL003W_mRNA	621	572	677	160.82
YPL084W_mRNA	2535	2486	111	6.06695
YNL152W_mRNA	1230	1181	67	7.70856
YCL002C_mRNA	792	743	78	14.2644
YIL117C_mRNA	957	908	12	1.79574
YBL037W_mRNA	3078	3029	56	2.5121
YNL140C_mRNA	570	521	27.3192	7.12491
YDR232W_mRNA	1647	1598	375	31.8862
YJL062W-A_mRNA	258	209	161	104.671
YBR019C_mRNA	2100	2051	10	0.662496
YBR022W_mRNA	534	485	108	30.2573
YDR158W_mRNA	1098	1049	439	56.864
YOR230W_mRNA	1314	1265	192	20.6234
YNL099C_mRNA	717	668	95	19.3239
YKL173W_mRNA	3027	2978	92	4.1977
YER159C_mRNA	429	380	48.0458	17.1799
YML057W_mRNA	1815	1766	150.411	11.5728
YML055W_mRNA	537	488	126	35.0832
YDR439W_mRNA	1044	995	32	4.36994
YBR121C-A_mRNA	159	110	0	0
YJL110C_mRNA	1656	1607	109	9.21636
YNL182C_mRNA	1668	1619	62	5.20347
YJR088C_mRNA	879	830	96.1944	15.7478
YMR105C_mRNA	1710	1661	132	10.7982
YOR144C_mRNA	2376	2327	63	3.67869
YPR101W_mRNA	528	479	77	21.8426
YPL179W_mRNA	1650	1601	651	55.2508
YCL024W_mRNA	3114	3065	142.75	6.32841
YNL180C_mRNA	996	947	193	27.6921
YLR321C_mRNA	1281	1232	56.5701	6.23914
YPL224C_mRNA	1455	1406	113	10.9205
YOL081W_mRNA	9240	9191	1047	15.4786
YNR001C_mRNA	1440	1391	3602	351.856
YOL052C_mRNA	1191	1142	95	11.3033
YOR285W_mRNA	420	371	397	145.4
YIL050W_mRNA	858	809	109	18.3074
YMR268C_mRNA	1335	1286	42	4.43769
YDL206W_mRNA	2289	2240	182	11.0401
YLR327C_mRNA	261	212	597	382.637
YBR119W_mRNA	897	848	55	8.81283
YDR125C_mRNA	1362	1313	50	5.17433
YFR052W_mRNA	825	776	380	66.5381
YLR154C-H_mRNA	132	83	6847	11209.1
YGL211W_mRNA	1080	1031	99	13.0474
YIL107C_mRNA	2484	2435	249	13.8947
YJL213W_mRNA	996	947	20	2.86965
YML133W-B_mRNA	483	434	0	0
YPR204W_mRNA	3099	3050	158.018	7.0397
YBL022C_mRNA	3402	3353	393	15.926
YIL150C_mRNA	1716	1667	58	4.7276
YPR103W_mRNA	864	815	353	58.8526
YGR141W_mRNA	1404	1355	75	7.52091
YIL165C_mRNA	360	311	46	20.0977
YDR338C_mRNA	2088	2039	104	6.9305
YKL061W_mRNA	342	293	33	15.3036
YOR058C_mRNA	2658	2609	465	24.2174
YPR155C_mRNA	1851	1802	122	9.19928
YDR526C_mRNA	471	422	10.035	3.23112
YJR046W_mRNA	1815	1766	88	6.77081
YER084W_mRNA	387	338	5	2.01003
YOR270C_mRNA	2523	2474	1138	62.5016
YHR125W_mRNA	306	257	2	1.05742
YGL239C_mRNA	315	266	1.78804	0.913363
YDR533C_mRNA	714	665	1849	377.802
YOL154W_mRNA	750	701	10	1.93834
YOR115C_mRNA	807	758	129	23.1243
YDR272W_mRNA	825	776	202	35.3703
YLR247C_mRNA	4671	4622	379	11.1419
YER183C_mRNA	636	587	45	10.4165
YKL139W_mRNA	1587	1538	59	5.21248
YOL003C_mRNA	1137	1088	67	8.36748
YNL091W_mRNA	3723	3674	249	9.20892
YGL097W_mRNA	1449	1400	113	10.9673
YGR030C_mRNA	477	428	35	11.1115
YNL157W_mRNA	507	458	257	76.2459
YDR197W_mRNA	1170	1121	95	11.5151
YEL009C-A_mRNA	408	359	4.99995	1.89243
YNL315C_mRNA	957	908	195	29.1808
YDR512C_mRNA	564	515	118	31.1332
YOR258W_mRNA	654	605	36	8.08529
YPL250W-A_mRNA	288	239	0	0
YDR489W_mRNA	885	836	31	5.03853
YEL059C-A_mRNA	225	176	26	20.0729
YOL103W_mRNA	1830	1781	112	8.54482
YLR167W_mRNA	459	410	1982.13	656.896
YLR220W_mRNA	969	920	209	30.8679
YLR455W_mRNA	915	866	120	18.8283
YJL020C_mRNA	3474	3425	242	9.60071
YLR282C_mRNA	342	293	0	0
YKL180W_mRNA	555	506	907.163	243.603
YOR215C_mRNA	558	509	427	113.988
YDR299W_mRNA	1605	1556	185	16.1551
YKL004W_mRNA	1206	1157	107	12.5661
YDL015C_mRNA	933	884	372	57.1794
YDR304C_mRNA	678	629	396	85.5447
YNL221C_mRNA	2628	2579	123	6.48041
YHR206W_mRNA	1869	1820	145	10.8254
YML090W_mRNA	387	338	145.47	58.4796
YDR271C_mRNA	372	323	13.225	5.5634
YOL095C_mRNA	2121	2072	42	2.75428
YPL244C_mRNA	1020	971	85	11.8946
YAL053W_mRNA	2352	2303	269	15.8711
YDL181W_mRNA	258	209	635	412.835
YGR224W_mRNA	1842	1793	14	1.06095
YHR097C_mRNA	1101	1052	63	8.13717
YLR094C_mRNA	1509	1460	48	4.46722
YPR141C_mRNA	2190	2141	120	7.61576
YGR142W_mRNA	1233	1184	1474	169.159
YML101C_mRNA	354	305	45	20.0475
YFL064C_mRNA	525	476	0	0
YOL063C_mRNA	2874	2825	86	4.13646
YNR052C_mRNA	1302	1253	83	9.00069
YCR060W_mRNA	336	287	19	8.9954
YGR186W_mRNA	2208	2159	366	23.0344
YNL061W_mRNA	1857	1808	101	7.59052
YOL079W_mRNA	399	350	2.96749	1.15204
YDR367W_mRNA	666	617	134	29.5099
YER172C_mRNA	6492	6443	258	5.44102
YHR005C-A_mRNA	282	233	437	254.844
YCR071C_mRNA	441	392	39	13.5185
YOR389W_mRNA	1875	1826	34.8677	2.5946
Q0065_mRNA	1671	1622	0	0
YGR181W_mRNA	318	269	72.3032	36.522
YLR272C_mRNA	3531	3482	90	3.51206
YKL143W_mRNA	1392	1343	92	9.30809
YNL284C_mRNA	969	920	232	34.2648
YLR264C-A_mRNA	117	68	61	121.89
YDR085C_mRNA	1863	1814	71	5.31826
YIL045W_mRNA	1617	1568	70	6.06597
YMR012W_mRNA	3834	3785	1433	51.4433
YJL187C_mRNA	2460	2411	80	4.5086
YCR007C_mRNA	720	671	20	4.05001
YOR231W_mRNA	1527	1478	51	4.68861
YHR193C-A_mRNA	375	326	7.93453	3.30714
YJR131W_mRNA	1650	1601	43	3.64944
YDL097C_mRNA	1305	1256	412	44.5714
YHR007C_mRNA	1593	1544	1204	105.957
YHR214C-D_mRNA	294	245	7	3.88222
YIL126W_mRNA	4080	4031	445	15.0002
YGL081W_mRNA	963	914	13	1.93262
YMR202W_mRNA	669	620	201	44.0507
YOR021C_mRNA	642	593	169	38.724
YGR082W_mRNA	552	503	154	41.6008
YOR139C_mRNA	393	344	2.07628	0.820119
YPR156C_mRNA	1869	1820	270.944	20.2282
YMR083W_mRNA	1128	1079	785	98.8546
YAL031W-A_mRNA	309	260	14.3744	7.51215
YPL240C_mRNA	2130	2081	2054.71	134.161
YNR040W_mRNA	771	722	42	7.90425
YPR188C_mRNA	492	443	92	28.2184
YFL015C_mRNA	495	446	5	1.52329
YHR212W-A_mRNA	204	155	0	0
YGL028C_mRNA	1629	1580	157	13.5018
YDL139C_mRNA	672	623	34	7.41548
YJL133W_mRNA	945	896	50	7.58247
YKL062W_mRNA	1893	1844	535	39.4223
YFL011W_mRNA	1641	1592	9	0.768154
YPL111W_mRNA	1002	953	261	37.2131
YHR184W_mRNA	1716	1667	7	0.570573
YOR120W_mRNA	939	890	335.24	51.1817
YPR119W_mRNA	1476	1427	24	2.28526
YNL246W_mRNA	795	746	73	13.2964
YFR017C_mRNA	588	539	148	37.3097
YLR338W_mRNA	858	809	2.48168	0.416818
YCL012C_mRNA	405	356	33	12.5954
YJL086C_mRNA	369	320	4	1.69847
YBR243C_mRNA	1347	1298	50	5.23412
YGL021W_mRNA	2283	2234	49	2.98031
YDR200C_mRNA	1815	1766	74.8827	5.76155
YBR234C_mRNA	1155	1106	224	27.5196
YJR053W_mRNA	1725	1676	42	3.40505
YDR191W_mRNA	1113	1064	24	3.06491
YDR451C_mRNA	1062	1013	84	11.2673
YGL110C_mRNA	1875	1826	81	6.02744
YJR044C_mRNA	423	374	149	54.1331
YGR167W_mRNA	702	653	284	59.0954
YGL017W_mRNA	1512	1463	39	3.62217
YLR181C_mRNA	993	944	77	11.0833
YBR179C_mRNA	2568	2519	264	14.2405
YBR247C_mRNA	1452	1403	53	5.13295
YOL038W_mRNA	765	716	378	71.7344
YOR023C_mRNA	1701	1652	114	9.37656
YJR100C_mRNA	984	935	86	12.4979
YOL124C_mRNA	1302	1253	42	4.55456
YOR212W_mRNA	1272	1223	66	7.33274
YDR469W_mRNA	528	479	39	11.0631
YMR017W_mRNA	1194	1145	9	1.06804
YDR470C_mRNA	1509	1460	103	9.5859
YIL158W_mRNA	615	566	23	5.52154
YBR124W_mRNA	360	311	4.60148	2.01041
YLR458W_mRNA	381	332	3.02613	1.23851
YML085C_mRNA	1344	1295	189	19.8308
YOL013W-A_mRNA	192	143	6	5.70117
YPL192C_mRNA	402	353	24	9.23815
YNL097W-A_mRNA	156	107	9.85544	12.5153
YBL086C_mRNA	1401	1352	119	11.9597
YDR105C_mRNA	1422	1373	201	19.8918
YGR156W_mRNA	1278	1229	42	4.64351
YDR483W_mRNA	1329	1280	595	63.162
YKL172W_mRNA	1284	1235	203	22.3346
YML013W_mRNA	1755	1706	72	5.73459
YOL120C_mRNA	561	512	812.595	215.652
YER092W_mRNA	378	329	96	39.6482
YGR291C_mRNA	222	173	0	0
YOR181W_mRNA	1902	1853	19	1.39324
YDL123W_mRNA	423	374	40	14.5324
YGR197C_mRNA	1644	1595	51	4.34468
YBL065W_mRNA	345	296	4.9454	2.27017
YIR018W_mRNA	738	689	56	11.0438
YPL059W_mRNA	453	404	159	53.4767
YPL218W_mRNA	573	524	645	167.254
YBR227C_mRNA	1563	1514	148	13.2826
YJR012C_mRNA	624	575	33	7.79821
YDL199C_mRNA	2064	2015	56	3.77626
YIR039C_mRNA	1614	1565	147.904	12.8415
YMR224C_mRNA	2079	2030	32	2.14192
YGR041W_mRNA	1644	1595	97	8.26342
YKR014C_mRNA	705	656	237	49.09
YGL079W_mRNA	657	608	37	8.26888
YLR180W_mRNA	1149	1100	71.508	8.83305
YAL019W_mRNA	3396	3347	197	7.99759
YNL121C_mRNA	1854	1805	911	68.5788
YBR218C_mRNA	3543	3494	239.795	9.32536
YLR250W_mRNA	705	656	229	47.433
YCR081C-A_mRNA	237	188	2.46948	1.78483
YKL149C_mRNA	1218	1169	40	4.64937
YBR244W_mRNA	489	440	7	2.16169
YFL018C_mRNA	1500	1451	918	85.9654
YLR222C-A_mRNA	231	182	8	5.97265
YOR333C_mRNA	417	368	7.41411	2.73754
YAL024C_mRNA	4308	4259	108	3.4456
Q0080_mRNA	147	98	22	30.5032
YGL107C_mRNA	1941	1892	202	14.507
YMR059W_mRNA	387	338	13	5.22607
YDR505C_mRNA	2526	2477	458	25.124
YDL045W-A_mRNA	288	239	97	55.1471
YGL168W_mRNA	333	284	49.6327	23.7464
YMR072W_mRNA	552	503	354	95.6277
YDL045C_mRNA	921	872	93	14.4916
YPL264C_mRNA	1062	1013	75	10.0601
YBR160W_mRNA	897	848	50	8.01166
YMR304W_mRNA	3693	3644	423	15.7729
YML087C_mRNA	939	890	390	59.542
YMR195W_mRNA	384	335	217	88.0164
YIL082W_mRNA	873	824	0	0
YOR335C_mRNA	2877	2828	536.071	25.7568
YDR361C_mRNA	852	803	143	24.1974
YIL056W_mRNA	1923	1874	616	44.6642
YEL008C-A_mRNA	93	44.0003	0	0
YBL080C_mRNA	1626	1577	47	4.04962
YIL161W_mRNA	708	659	35	7.21658
YBR083W_mRNA	1461	1412	34	3.27185
YBR294W_mRNA	2580	2531	434	23.2995
YJR067C_mRNA	426	377	25	9.01047
YEL032W_mRNA	2916	2867	125	5.92422
YKR099W_mRNA	2436	2387	108	6.1478
YFL032W_mRNA	321	272	58	28.9739
YKL110C_mRNA	942	893	188	28.6059
YPL198W_mRNA	735	686	154.515	30.6051
YNL043C_mRNA	321	272	30.6595	15.316
YNR055C_mRNA	1761	1712	190	15.0799
YJR146W_mRNA	354	305	2	0.891002
YPL006W_mRNA	3513	3464	244	9.57107
YHR132C_mRNA	1293	1244	322	35.1709
YPR161C_mRNA	1974	1925	87	6.14097
YKL094W_mRNA	942	893	347	52.7991
YJR140W-A_mRNA	150	101	3.52595	4.74355
YPL145C_mRNA	1305	1256	245	26.5048
YMR240C_mRNA	1311	1262	114	12.2742
YKR094C_mRNA	387	338	786.105	316.019
YDR406W-A_mRNA	246	197	6	4.13841
YLR424W_mRNA	2127	2078	59	3.85794
YGL228W_mRNA	1734	1685	313	25.2402
YNL039W_mRNA	1785	1736	152	11.8971
YMR308C_mRNA	3270	3221	321	13.5414
YIL119C_mRNA	1224	1175	103	11.911
YGR183C_mRNA	201	152	1218	1088.81
YOL046C_mRNA	675	626	1.73768	0.377176
YGL050W_mRNA	822	773	81	14.2382
YBR091C_mRNA	330	281	70	33.8486
YDR199W_mRNA	366	317	23.1173	9.90892
YGR273C_mRNA	525	476	1	0.285458
YIL016W_mRNA	480	431	124	39.0925
YML001W_mRNA	627	578	283	66.5284
YDR266C_mRNA	1920	1871	163	11.8376
YPL092W_mRNA	1377	1328	400	40.9271
YGR086C_mRNA	1020	971	648	90.6785
YGR228W_mRNA	345	296	50.5695	23.2138
YJR130C_mRNA	1920	1871	195	14.1615
YKR058W_mRNA	1851	1802	59	4.44883
YEL010W_mRNA	351	302	5.24793e-05	2.36118e-05
YKL183C-A_mRNA	213	164	0	0
YLR253W_mRNA	1710	1661	144	11.7799
YDL242W_mRNA	354	305	5	2.22751
YDR002W_mRNA	606	557	655	159.785
YGL145W_mRNA	2106	2057	72	4.75605
YDR214W_mRNA	1053	1004	268	36.2702
YBR284W_mRNA	2394	2345	62	3.59251
YEL040W_mRNA	1404	1355	24	2.40669
YDR130C_mRNA	876	827	53	8.70801
YNR036C_mRNA	462	413	340	111.861
YEL059W_mRNA	309	260	10	5.22607
YOL029C_mRNA	606	557	30	7.31838
Q0160_mRNA	708	659	0	0
YDL176W_mRNA	2127	2078	59	3.85794
YIL144W_mRNA	2076	2027	105	7.03857
YGR098C_mRNA	4893	4844	177	4.96498
YOL155W-A_mRNA	135	86	0	0
YPR181C_mRNA	2307	2258	404	24.3112
YGR074W_mRNA	441	392	47.3258	16.4044
YBR158W_mRNA	1650	1601	83	7.04426
YDR358W_mRNA	1674	1625	144	12.0409
YDR544C_mRNA	429	380	1	0.357573
YLR390W-A_mRNA	717	668	458	93.1617
YGL098W_mRNA	738	689	60	11.8326
YDR460W_mRNA	966	917	72	10.6687
YNL304W_mRNA	1254	1205	55	6.20189
YOR072W_mRNA	315	266	2	1.02164
YOL161C_mRNA	363	314	2.6554	1.14908
YBR111W-A_mRNA	291	242	56	31.4428
YJR069C_mRNA	594	545	34	8.47678
YER105C_mRNA	4176	4127	317	10.4369
YHR182C-A_mRNA	474	425	41.0948	13.1385
YML114C_mRNA	1533	1484	70	6.40933
YBL071C_mRNA	309	260	29	15.1556
YJR120W_mRNA	351	302	61	27.4455
YIL026C_mRNA	3453	3404	200	7.98342
YJL186W_mRNA	1761	1712	162	12.8576
Q0070_mRNA	1893	1844	0	0
YJL008C_mRNA	1707	1658	293.307	24.0373
YNL119W_mRNA	1482	1433	94.9981	9.00777
YDR034W-B_mRNA	156	107	9	11.429
YCR036W_mRNA	1002	953	153	21.8146
YNL034W_mRNA	1839	1790	4.71429	0.357859
YHR025W_mRNA	1074	1025	105	13.9192
YJL061W_mRNA	2142	2093	129	8.3747
YMR319C_mRNA	1659	1610	50	4.21981
YOL122C_mRNA	1728	1679	127	10.2778
YLR233C_mRNA	2100	2051	48	3.17998
YDL028C_mRNA	2295	2246	104	6.29176
YNL187W_mRNA	1074	1025	22	2.9164
YEL053C_mRNA	2202	2153	142	8.96175
YCR063W_mRNA	474	425	9.49655	3.03617
YOR252W_mRNA	537	488	97	27.0085
YAL034W-A_mRNA	870	821	21.5976	3.57447
YEL046C_mRNA	1164	1115	142	17.3046
YOR157C_mRNA	786	737	317	58.4441
YNL310C_mRNA	525	476	79	22.5512
YGL096W_mRNA	831	782	168	29.1911
YGR240C-A_mRNA	201	152	8	7.15147
YCL042W_mRNA	360	311	34.2298	14.9552
YBR126W-B_mRNA	144	95	48.6548	69.5906
YDR061W_mRNA	1620	1571	180	15.5684
YER137C_mRNA	447	398	14	4.77962
YDR060W_mRNA	3078	3029	374	16.7773
YJR085C_mRNA	318	269	401	202.554
YHR055C_mRNA	186	137	940.429	932.726
YLR347W-A_mRNA	141	92	1.9187e-05	2.83379e-05
YPR171W_mRNA	1731	1682	55	4.44309
YHR073W_mRNA	2991	2942	293.192	13.5412
YPR122W_mRNA	3627	3578	94	3.56974
YGR172C_mRNA	747	698	17	3.30935
YJR040W_mRNA	2340	2291	78	4.62613
YBR229C_mRNA	2865	2816	199	9.60216
YDR169C-A_mRNA	150	101	1	1.34533
YDR363W_mRNA	1371	1322	63	6.47527
YKR052C_mRNA	915	866	72	11.297
YPL091W_mRNA	1452	1403	1092	105.758
YKL157W_mRNA	2859	2810	752	36.363
YPL137C_mRNA	3831	3782	597	21.4487
YDR422C_mRNA	2448	2399	144	8.15607
YOL107W_mRNA	1029	980	51	7.07119
YDR119W_mRNA	2307	2258	142	8.54502
YER013W_mRNA	3438	3389	162	6.49519
YHL015W-A_mRNA	84	35.0103	2	7.76216
YLR117C_mRNA	2064	2015	89	6.00155
YJL189W_mRNA	156	107	878.871	1116.07
YOR274W_mRNA	1287	1238	87	9.54877
YNL277W_mRNA	1461	1412	275.406	26.5025
YAL064W-B_mRNA	381	332	0	0
YDR097C_mRNA	3729	3680	134	4.94773
YIL163C_mRNA	354	305	14	6.23702
YAL018C_mRNA	978	929	1	0.146262
YBR042C_mRNA	1194	1145	64	7.59492
YKL068W-A_mRNA	237	188	44	31.8012
YKR062W_mRNA	987	938	103	14.9205
YNL126W_mRNA	2541	2492	87	4.74373
YKL091C_mRNA	933	884	50	7.6854
YOL013W-B_mRNA	291	242	0	0
YKR073C_mRNA	321	272	1	0.499551
YJR039W_mRNA	3366	3317	63.539	2.60282
Q0142_mRNA	177	128	5	5.30773
YGR194C_mRNA	1803	1754	130	10.0708
YML075C_mRNA	3165	3116	158	6.88983
YHR064C_mRNA	1617	1568	396.777	34.3834
YMR075W_mRNA	2055	2006	109.531	7.41914
YKR087C_mRNA	1038	989	70	9.61724
YBR150C_mRNA	3285	3236	77.5785	3.25748
YER147C-A_mRNA	411	362	102.552	38.4931
YOR343C_mRNA	327	278	4	1.95508
YDR042C_mRNA	603	554	27	6.6222
YGL026C_mRNA	2124	2075	393	25.7349
YNL210W_mRNA	813	764	1	0.177851
YNR041C_mRNA	1119	1070	86.7491	11.0161
YML129C_mRNA	213	164	164	135.878
YGL213C_mRNA	1194	1145	104.036	12.346
YHL041W_mRNA	450	401	1	0.338847
YLR110C_mRNA	402	353	11844	4559.03
YOR093C_mRNA	4947	4898	145	4.02252
Q0275_mRNA	810	761	4816	859.905
YGL248W_mRNA	1110	1061	146	18.6976
YNL193W_mRNA	1677	1628	144	12.0187
YNL301C_mRNA	561	512	112.405	29.8308
YDL160C_mRNA	1521	1472	339	31.2925
YGL075C_mRNA	1164	1115	60	7.31181
YPL014W_mRNA	1146	1097	107	13.2534
YHR143W_mRNA	978	929	263	38.467
YGL256W_mRNA	1149	1100	37	4.57044
YDR425W_mRNA	1878	1829	88.7736	6.59506
YOR381W-A_mRNA	168	119	0	0
YBR298C_mRNA	1845	1796	218	16.493
YEL036C_mRNA	1503	1454	81.2811	7.59581
YBR143C_mRNA	1314	1265	410	44.0395
YML073C_mRNA	531	482	676	190.567
YMR149W_mRNA	861	812	197	32.9654
YNL263C_mRNA	945	896	97	14.71
YAL037C-A_mRNA	93	44.0003	1	3.08811
YIL139C_mRNA	738	689	23	4.53583
YLR072W_mRNA	2082	2033	61	4.077
YOL065C_mRNA	1155	1106	65	7.98559
