target_id	length	eff_length	est_counts	tpm
YFR052W_mRNA	825	776	152	26.5431
YLR154C-H_mRNA	132	83	534.25	872.242
YGL211W_mRNA	1080	1031	118	15.5094
YIL107C_mRNA	2484	2435	241	13.4118
YJL213W_mRNA	996	947	58	8.29943
YML133W-B_mRNA	483	434	0	0
YPR204W_mRNA	3099	3050	699.85	31.0939
YBL022C_mRNA	3402	3353	408	16.4891
YIL150C_mRNA	1716	1667	55	4.47093
YPR103W_mRNA	864	815	215	35.748
YGR141W_mRNA	1404	1355	115	11.5008
YIL165C_mRNA	360	311	53	23.0933
YDR338C_mRNA	2088	2039	191	12.6937
YKL061W_mRNA	342	293	16	7.39985
YOR058C_mRNA	2658	2609	131	6.80405
YPR155C_mRNA	1851	1802	79	5.94077
YDR526C_mRNA	471	422	7.6811	2.4665
YJR046W_mRNA	1815	1766	49	3.7599
YER084W_mRNA	387	338	0	0
YOR270C_mRNA	2523	2474	1097	60.0866
YHR125W_mRNA	306	257	1	0.527275
YGL239C_mRNA	315	266	10.6508	5.42588
YDR533C_mRNA	714	665	1505	306.68
YOL154W_mRNA	750	701	28	5.41266
YOR115C_mRNA	807	758	40	7.15091
YDR272W_mRNA	825	776	278	48.546
YLR247C_mRNA	4671	4622	561	16.4476
YER183C_mRNA	636	587	33	7.61809
YKL139W_mRNA	1587	1538	38	3.34809
YOL003C_mRNA	1137	1088	62	7.72206
YNL091W_mRNA	3723	3674	368	13.5731
YGL097W_mRNA	1449	1400	80	7.74341
YGR030C_mRNA	477	428	36	11.398
YNL157W_mRNA	507	458	189	55.9199
YDR197W_mRNA	1170	1121	85	10.275
YEL009C-A_mRNA	408	359	2.87136	1.08384
YNL315C_mRNA	957	908	232	34.6236
YDR512C_mRNA	564	515	52	13.6825
YOR258W_mRNA	654	605	33	7.39144
YPL250W-A_mRNA	288	239	0	0
YDR489W_mRNA	885	836	17	2.75558
YEL059C-A_mRNA	225	176	24	18.4786
YOL103W_mRNA	1830	1781	85	6.46734
YLR167W_mRNA	459	410	739.892	244.543
YLR220W_mRNA	969	920	265	39.0327
YLR455W_mRNA	915	866	62	9.70162
YJL020C_mRNA	3474	3425	286.482	11.3346
YLR282C_mRNA	342	293	0	0
YKL180W_mRNA	555	506	349.628	93.6323
YOR215C_mRNA	558	509	277	73.745
YDR299W_mRNA	1605	1556	52	4.5286
YKL004W_mRNA	1206	1157	106	12.4149
YDL015C_mRNA	933	884	259	39.7025
YDR304C_mRNA	678	629	284	61.184
YNL221C_mRNA	2628	2579	112	5.88487
YHR206W_mRNA	1869	1820	151	11.2428
YML090W_mRNA	387	338	56	22.4513
YDR271C_mRNA	372	323	18.8103	7.89158
YOL095C_mRNA	2121	2072	26	1.70041
YPL244C_mRNA	1020	971	40	5.58227
YAL053W_mRNA	2352	2303	244	14.3571
YDL181W_mRNA	258	209	203	131.619
YGR224W_mRNA	1842	1793	41	3.09866
YHR097C_mRNA	1101	1052	89	11.4642
YLR094C_mRNA	1509	1460	25	2.32037
YPR141C_mRNA	2190	2141	54	3.41781
YGR142W_mRNA	1233	1184	122	13.963
YML101C_mRNA	354	305	38	16.8832
YFL064C_mRNA	525	476	0	0
YOL063C_mRNA	2874	2825	80	3.83744
YNR052C_mRNA	1302	1253	112	12.1126
YCR060W_mRNA	336	287	8	3.77727
YGR186W_mRNA	2208	2159	694	43.5589
YNL061W_mRNA	1857	1808	101	7.56996
YOL079W_mRNA	399	350	0	0
YDR367W_mRNA	666	617	71	15.5935
YER172C_mRNA	6492	6443	335	7.04575
YHR005C-A_mRNA	282	233	101	58.7403
YCR071C_mRNA	441	392	26	8.98789
YOR389W_mRNA	1875	1826	68.251	5.06499
Q0065_mRNA	1671	1622	0	0
YGR181W_mRNA	318	269	21.0822	10.6202
YLR272C_mRNA	3531	3482	35	1.3621
YKL143W_mRNA	1392	1343	59	5.95314
YNL284C_mRNA	969	920	110	16.2022
YLR264C-A_mRNA	117	68	24	47.827
YDR085C_mRNA	1863	1814	116	8.66545
YIL045W_mRNA	1617	1568	532	45.9765
YMR012W_mRNA	3834	3785	436	15.6096
YJL187C_mRNA	2460	2411	38	2.13578
YCR007C_mRNA	720	671	25	5.0488
YOR231W_mRNA	1527	1478	60	5.50107
YHR193C-A_mRNA	375	326	4.63877	1.92821
YJR131W_mRNA	1650	1601	29	2.45458
YDL097C_mRNA	1305	1256	322	34.7405
YHR007C_mRNA	1593	1544	1473	129.278
YHR214C-D_mRNA	294	245	0.5	0.27655
YIL126W_mRNA	4080	4031	372	12.5055
YGL081W_mRNA	963	914	9	1.33434
YMR202W_mRNA	669	620	163	35.6259
YOR021C_mRNA	642	593	105	23.9941
YGR082W_mRNA	552	503	102	27.4791
YOR139C_mRNA	393	344	7.6146	2.99957
YPR156C_mRNA	1869	1820	449.912	33.4986
YMR083W_mRNA	1128	1079	565	70.9574
YAL031W-A_mRNA	309	260	30.1955	15.7376
YPL240C_mRNA	2130	2081	1318.88	85.8823
YNR040W_mRNA	771	722	26	4.87985
YPR188C_mRNA	492	443	44	13.4592
YFL015C_mRNA	495	446	4	1.21533
YHR212W-A_mRNA	204	155	0	0
YGL028C_mRNA	1629	1580	47	4.03099
YDL139C_mRNA	672	623	39	8.48295
YJL133W_mRNA	945	896	60	9.07431
YKL062W_mRNA	1893	1844	922	67.7549
YFL011W_mRNA	1641	1592	5	0.425596
YPL111W_mRNA	1002	953	33	4.69236
YHR184W_mRNA	1716	1667	5	0.406448
YOR120W_mRNA	939	890	478.846	72.9082
YPR119W_mRNA	1476	1427	3	0.284884
YNL246W_mRNA	795	746	47	8.53748
YFR017C_mRNA	588	539	296	74.4172
YLR338W_mRNA	858	809	0	0
YCL012C_mRNA	405	356	95	36.1613
YJL086C_mRNA	369	320	1	0.423468
YBR243C_mRNA	1347	1298	34	3.54956
YGL021W_mRNA	2283	2234	25	1.51645
YDR200C_mRNA	1815	1766	77.8564	5.97412
YBR234C_mRNA	1155	1106	188	23.0342
YJR053W_mRNA	1725	1676	30	2.42559
YDR191W_mRNA	1113	1064	13	1.65566
YDR451C_mRNA	1062	1013	32	4.28066
YGL110C_mRNA	1875	1826	68	5.04636
YJR044C_mRNA	423	374	95	34.4209
YGR167W_mRNA	702	653	186	38.5985
YGL017W_mRNA	1512	1463	40	3.70498
YLR181C_mRNA	993	944	52	7.46452
YBR179C_mRNA	2568	2519	245	13.1798
YBR247C_mRNA	1452	1403	36	3.47708
YOL038W_mRNA	765	716	226	42.7726
YOR023C_mRNA	1701	1652	139	11.4018
YJR100C_mRNA	984	935	77	11.1596
YOL124C_mRNA	1302	1253	20	2.16296
YOR212W_mRNA	1272	1223	40	4.43204
YDR469W_mRNA	528	479	31	8.76994
YMR017W_mRNA	1194	1145	8	0.946793
YDR470C_mRNA	1509	1460	79	7.33237
YIL158W_mRNA	615	566	8	1.91533
YBR124W_mRNA	360	311	3.21743	1.40191
YLR458W_mRNA	381	332	0	0
YML085C_mRNA	1344	1295	90	9.41766
YOL013W-A_mRNA	192	143	3	2.84286
YPL192C_mRNA	402	353	21	8.06148
YNL097W-A_mRNA	156	107	6.69056	8.47324
YBL086C_mRNA	1401	1352	124	12.4284
YDR105C_mRNA	1422	1373	212	20.9236
YGR156W_mRNA	1278	1229	34	3.74884
YDR483W_mRNA	1329	1280	577	61.0852
YKL172W_mRNA	1284	1235	96	10.5335
YML013W_mRNA	1755	1706	75.4197	5.99068
YOL120C_mRNA	561	512	261.12	69.1101
YER092W_mRNA	378	329	37	15.2397
YGR291C_mRNA	222	173	0	0
YOR181W_mRNA	1902	1853	25	1.82825
YDL123W_mRNA	423	374	32	11.5944
YGR197C_mRNA	1644	1595	40	3.39836
YBL065W_mRNA	345	296	4.5254	2.07174
YIR018W_mRNA	738	689	41	8.06371
YPL059W_mRNA	453	404	79	26.4982
YPL218W_mRNA	573	524	299	77.3233
YBR227C_mRNA	1563	1514	111	9.93499
YJR012C_mRNA	624	575	44	10.3694
YDL199C_mRNA	2064	2015	106	7.12855
YIR039C_mRNA	1614	1565	102.375	8.86439
YMR224C_mRNA	2079	2030	48	3.20417
YGR041W_mRNA	1644	1595	53	4.50283
YKR014C_mRNA	705	656	109	22.5161
YGL079W_mRNA	657	608	28	6.24058
YLR180W_mRNA	1149	1100	42.6767	5.25737
YAL019W_mRNA	3396	3347	133	5.38476
YNL121C_mRNA	1854	1805	472	35.4352
YBR218C_mRNA	3543	3494	176.424	6.84237
YLR250W_mRNA	705	656	91	18.7978
YCR081C-A_mRNA	237	188	0.633309	0.456487
YKL149C_mRNA	1218	1169	48	5.56413
YBR244W_mRNA	489	440	19	5.85156
YFL018C_mRNA	1500	1451	404	37.7298
YLR222C-A_mRNA	231	182	11	8.19015
YOR333C_mRNA	417	368	1.98209	0.72987
YAL024C_mRNA	4308	4259	66	2.09994
Q0080_mRNA	147	98	17	23.5068
YGL107C_mRNA	1941	1892	142	10.1704
YMR059W_mRNA	387	338	16	6.41466
YDR505C_mRNA	2526	2477	495	27.0801
YDL045W-A_mRNA	288	239	29	16.4426
YGL168W_mRNA	333	284	42.9851	20.5102
YMR072W_mRNA	552	503	225	60.6157
YDL045C_mRNA	921	872	79	12.2767
YPL264C_mRNA	1062	1013	74	9.89903
YBR160W_mRNA	897	848	32	5.11357
YMR304W_mRNA	3693	3644	800	29.7497
YML087C_mRNA	939	890	115	17.5097
YMR195W_mRNA	384	335	178	72.0022
YIL082W_mRNA	873	824	0	0
YOR335C_mRNA	2877	2828	415.708	19.9195
YDR361C_mRNA	852	803	115	19.4067
YIL056W_mRNA	1923	1874	716	51.7743
YEL008C-A_mRNA	93	44.0003	0	0
YBL080C_mRNA	1626	1577	45	3.8668
YIL161W_mRNA	708	659	46	9.45895
YBR083W_mRNA	1461	1412	29	2.78313
YBR294W_mRNA	2580	2531	95	5.0863
YJR067C_mRNA	426	377	18	6.46996
YEL032W_mRNA	2916	2867	142.621	6.74104
YKR099W_mRNA	2436	2387	135	7.66393
YFL032W_mRNA	321	272	32	15.9423
YKL110C_mRNA	942	893	102	15.4782
YPL198W_mRNA	735	686	58.1114	11.4791
YNL043C_mRNA	321	272	15.7003	7.82183
YNR055C_mRNA	1761	1712	252	19.9465
YJR146W_mRNA	354	305	3	1.33288
YPL006W_mRNA	3513	3464	584	22.8457
YHR132C_mRNA	1293	1244	204	22.2219
YPR161C_mRNA	1974	1925	75	5.2796
YKL094W_mRNA	942	893	346	52.5043
YJR140W-A_mRNA	150	101	7.77861	10.4364
YPL145C_mRNA	1305	1256	286	30.8565
YMR240C_mRNA	1311	1262	38	4.08032
YKR094C_mRNA	387	338	221.799	88.923
YDR406W-A_mRNA	246	197	81	55.7172
YLR424W_mRNA	2127	2078	31	2.02156
YGL228W_mRNA	1734	1685	326	26.2173
YNL039W_mRNA	1785	1736	173	13.5041
YMR308C_mRNA	3270	3221	205	8.62449
YIL119C_mRNA	1224	1175	602	69.4271
YGR183C_mRNA	201	152	515	459.128
YOL046C_mRNA	675	626	0	0
YGL050W_mRNA	822	773	47	8.23927
YBR091C_mRNA	330	281	10	4.82241
YDR199W_mRNA	366	317	27.1436	11.6032
YGR273C_mRNA	525	476	2	0.569369
YIL016W_mRNA	480	431	57	17.9212
YML001W_mRNA	627	578	190	44.5447
YDR266C_mRNA	1920	1871	117	8.47388
YPL092W_mRNA	1377	1328	197	20.102
YGR086C_mRNA	1020	971	557	77.7332
YGR228W_mRNA	345	296	30.1841	13.8184
YJR130C_mRNA	1920	1871	112	8.11175
YKR058W_mRNA	1851	1802	141	10.6031
YEL010W_mRNA	351	302	3.12864	1.40384
YKL183C-A_mRNA	213	164	0	0
YLR253W_mRNA	1710	1661	113	9.2189
YDL242W_mRNA	354	305	5	2.22147
YDR002W_mRNA	606	557	327	79.5542
YGL145W_mRNA	2106	2057	61	4.01852
YDR214W_mRNA	1053	1004	192	25.9142
YBR284W_mRNA	2394	2345	61	3.52499
YEL040W_mRNA	1404	1355	13	1.30009
YDR130C_mRNA	876	827	50	8.19285
YNR036C_mRNA	462	413	239	78.4185
YEL059W_mRNA	309	260	9	4.69072
YOL029C_mRNA	606	557	33	8.0284
Q0160_mRNA	708	659	0	0
YDL176W_mRNA	2127	2078	73	4.76045
YIL144W_mRNA	2076	2027	73	4.88022
YGR098C_mRNA	4893	4844	149	4.16824
YOL155W-A_mRNA	135	86	0	0
YPR181C_mRNA	2307	2258	304	18.244
YGR074W_mRNA	441	392	37.1718	12.8499
YBR158W_mRNA	1650	1601	15	1.26961
YDR358W_mRNA	1674	1625	190	15.8442
YDR544C_mRNA	429	380	9.72284	3.46721
YLR390W-A_mRNA	717	668	440	89.2579
YGL098W_mRNA	738	689	40	7.86704
YDR460W_mRNA	966	917	68	10.0487
YNL304W_mRNA	1254	1205	42	4.72316
YOR072W_mRNA	315	266	3	1.52831
YOL161C_mRNA	363	314	2.51097	1.08363
YBR111W-A_mRNA	291	242	47	26.318
YJR069C_mRNA	594	545	34	8.45382
YER105C_mRNA	4176	4127	333	10.934
YHR182C-A_mRNA	474	425	106.525	33.965
YML114C_mRNA	1533	1484	48	4.38306
YBL071C_mRNA	309	260	30	15.6357
YJR120W_mRNA	351	302	18	8.07674
YIL026C_mRNA	3453	3404	95	3.78185
YJL186W_mRNA	1761	1712	113	8.94427
Q0070_mRNA	1893	1844	0	0
YJL008C_mRNA	1707	1658	155.405	12.7014
YNL119W_mRNA	1482	1433	47	4.44449
YDR034W-B_mRNA	156	107	8	10.1316
YCR036W_mRNA	1002	953	120	17.0631
YNL034W_mRNA	1839	1790	3.42857	0.259556
YHR025W_mRNA	1074	1025	37	4.89157
YJL061W_mRNA	2142	2093	55	3.56093
YMR319C_mRNA	1659	1610	495	41.6629
YOL122C_mRNA	1728	1679	121	9.76574
YLR233C_mRNA	2100	2051	56	3.69992
YDL028C_mRNA	2295	2246	141	8.50707
YNL187W_mRNA	1074	1025	29	3.83393
YEL053C_mRNA	2202	2153	73	4.59462
YCR063W_mRNA	474	425	8	2.55077
YOR252W_mRNA	537	488	46	12.7735
YAL034W-A_mRNA	870	821	10.614	1.75189
YEL046C_mRNA	1164	1115	135	16.407
YOR157C_mRNA	786	737	148	27.2123
YNL310C_mRNA	525	476	47	13.3802
YGL096W_mRNA	831	782	332	57.531
YGR240C-A_mRNA	201	152	6	5.34907
YCL042W_mRNA	360	311	57.1946	24.921
YBR126W-B_mRNA	144	95	43.1085	61.4907
YDR061W_mRNA	1620	1571	129	11.1272
YER137C_mRNA	447	398	16	5.44763
YDR060W_mRNA	3078	3029	136	6.08429
YJR085C_mRNA	318	269	209	105.285
YHR055C_mRNA	186	137	15.8811	15.7083
YLR347W-A_mRNA	141	92	0	0
YPR171W_mRNA	1731	1682	61	4.91444
YHR073W_mRNA	2991	2942	191.08	8.80123
YPR122W_mRNA	3627	3578	122	4.62051
YGR172C_mRNA	747	698	20	3.8828
YJR040W_mRNA	2340	2291	43	2.54339
YBR229C_mRNA	2865	2816	172	8.27687
YDR169C-A_mRNA	150	101	3	4.02504
YDR363W_mRNA	1371	1322	66	6.76524
YKR052C_mRNA	915	866	42	6.57206
YPL091W_mRNA	1452	1403	699	67.5134
YKL157W_mRNA	2859	2810	854	41.1834
YPL137C_mRNA	3831	3782	643.901	23.0711
YDR422C_mRNA	2448	2399	169	9.54612
YOL107W_mRNA	1029	980	25	3.45688
YDR119W_mRNA	2307	2258	225	13.503
YER013W_mRNA	3438	3389	190	7.59718
YHL015W-A_mRNA	84	35.0103	0	0
YLR117C_mRNA	2064	2015	131	8.80981
YJL189W_mRNA	156	107	270.466	342.53
YOR274W_mRNA	1287	1238	254	27.8025
YNL277W_mRNA	1461	1412	124.626	11.9604
YAL064W-B_mRNA	381	332	0	0
YDR097C_mRNA	3729	3680	94	3.46139
YIL163C_mRNA	354	305	16	7.10871
YAL018C_mRNA	978	929	0	0
YBR042C_mRNA	1194	1145	50	5.91745
YKL068W-A_mRNA	237	188	27	19.4615
YKR062W_mRNA	987	938	132	19.0696
YNL126W_mRNA	2541	2492	59	3.2083
YKL091C_mRNA	933	884	115	17.6285
YOL013W-B_mRNA	291	242	1	0.559958
YKR073C_mRNA	321	272	1	0.498197
YJR039W_mRNA	3366	3317	193.953	7.92357
Q0142_mRNA	177	128	0	0
YGR194C_mRNA	1803	1754	90	6.95318
YML075C_mRNA	3165	3116	469	20.396
YHR064C_mRNA	1617	1568	277.458	23.9785
YMR075W_mRNA	2055	2006	140.685	9.50359
YKR087C_mRNA	1038	989	68	9.31715
YBR150C_mRNA	3285	3236	124.601	5.21776
YER147C-A_mRNA	411	362	47.3931	17.7409
YOR343C_mRNA	327	278	4	1.94978
YDR042C_mRNA	603	554	28	6.84887
YGL026C_mRNA	2124	2075	189	12.3428
YNL210W_mRNA	813	764	0	0
YNR041C_mRNA	1119	1070	56	7.0921
YML129C_mRNA	213	164	74	61.1446
YGL213C_mRNA	1194	1145	74.2481	8.78719
YHL041W_mRNA	450	401	2	0.675859
YLR110C_mRNA	402	353	6925	2658.37
YOR093C_mRNA	4947	4898	182	5.03527
Q0275_mRNA	810	761	2494	444.101
YGL248W_mRNA	1110	1061	164	20.9459
YNL193W_mRNA	1677	1628	107	8.90635
YNL301C_mRNA	561	512	85.8796	22.7295
YDL160C_mRNA	1521	1472	240	22.094
YGL075C_mRNA	1164	1115	41	4.98287
YPL014W_mRNA	1146	1097	80	9.8822
YHR143W_mRNA	978	929	120	17.5039
YGL256W_mRNA	1149	1100	46	5.66677
YDR425W_mRNA	1878	1829	99.7148	7.38782
YOR381W-A_mRNA	168	119	0	0
YBR298C_mRNA	1845	1796	161	12.1476
YEL036C_mRNA	1503	1454	56	5.21908
YBR143C_mRNA	1314	1265	212	22.7099
YML073C_mRNA	531	482	305	85.7478
YMR149W_mRNA	861	812	132	22.0287
YNL263C_mRNA	945	896	49	7.41069
YAL037C-A_mRNA	93	44.0003	0	0
YIL139C_mRNA	738	689	24	4.72022
YLR072W_mRNA	2082	2033	82	5.46571
YOL065C_mRNA	1155	1106	52	6.37116
YNL059C_mRNA	2268	2219	99	6.04572
