target_id	length	eff_length	est_counts	tpm
YGR162W_mRNA	2859	2810	156	4.41756
YLR159C-A_mRNA	132	83	4044.25	3877.26
YDR150W_mRNA	8247	8198	1138.47	11.0504
YEL054C_mRNA	498	449	180.369	31.9654
YOR392W_mRNA	444	395	18	3.6261
YPL009C_mRNA	3117	3068	612.145	15.8768
YLR025W_mRNA	723	674	284	33.5292
YDR243C_mRNA	1767	1718	42	1.94532
YGR005C_mRNA	1203	1154	154	10.6189
YOR160W_mRNA	2919	2870	73	2.02398
YLR049C_mRNA	1287	1238	113	7.26311
YLR308W_mRNA	939	890	4	0.35763
YOR084W_mRNA	1164	1115	26	1.85551
YNL030W_mRNA	312	263	975.562	295.164
YHR084W_mRNA	2067	2018	31	1.22238
YLR032W_mRNA	3510	3461	76	1.74734
YOR039W_mRNA	777	728	120	13.1164
YBR241C_mRNA	1467	1418	108	6.06055
YEL047C_mRNA	1413	1364	48	2.80022
YML125C_mRNA	939	890	168	15.0205
YOR264W_mRNA	1293	1244	94.7548	6.06101
YPL183C_mRNA	3042	2993	36	0.957107
YNL297C_mRNA	4911	4862	169.416	2.77271
YPR065W_mRNA	1107	1058	364	27.3766
YNL102W_mRNA	4407	4358	138	2.51974
YPR099C_mRNA	357	308	64.2297	16.594
YCR107W_mRNA	1092	1043	0	0
YMR318C_mRNA	1083	1034	77	5.92563
YPR032W_mRNA	3102	3053	75	1.95479
YOR281C_mRNA	861	812	56.5825	5.54486
YMR115W_mRNA	1506	1457	113	6.1714
YFR027W_mRNA	846	797	14	1.39777
YMR266W_mRNA	2862	2813	314	8.88228
YDL182W_mRNA	1287	1238	221.532	14.2391
YER146W_mRNA	282	233	68.4539	23.378
YLR251W_mRNA	594	545	24.268	3.54325
YBR182C_mRNA	1359	1310	38	2.30822
YDR362C_mRNA	2019	1970	79	3.19099
YNR026C_mRNA	1416	1367	20	1.1642
YBR134W_mRNA	402	353	2	0.450837
YHR126C_mRNA	480	431	4	0.738495
YPR194C_mRNA	2634	2585	887	27.3041
YGL160W_mRNA	1713	1664	66	3.15613
YAL003W_mRNA	621	572	245	34.0827
YPL084W_mRNA	2535	2486	67	2.14456
YNL152W_mRNA	1230	1181	35	2.35821
YCL002C_mRNA	792	743	22	2.35613
YIL117C_mRNA	957	908	14	1.22689
YBL037W_mRNA	3078	3029	23	0.604217
YNL140C_mRNA	570	521	28.6385	4.37398
YDR232W_mRNA	1647	1598	454	22.607
YJL062W-A_mRNA	258	209	153	58.2518
YBR019C_mRNA	2100	2051	16	0.620753
YBR022W_mRNA	534	485	37	6.0705
YDR158W_mRNA	1098	1049	337	25.5634
YOR230W_mRNA	1314	1265	238	14.971
YNL099C_mRNA	717	668	66	7.86198
YKL173W_mRNA	3027	2978	56	1.49633
YER159C_mRNA	429	380	177.385	37.1447
YML057W_mRNA	1815	1766	227.514	10.2514
YML055W_mRNA	537	488	81	13.2078
YDR439W_mRNA	1044	995	24	1.91934
YBR121C-A_mRNA	159	110	0	0
YJL110C_mRNA	1656	1607	44	2.17872
YNL182C_mRNA	1668	1619	26	1.27788
YJR088C_mRNA	879	830	20.5356	1.96877
YMR105C_mRNA	1710	1661	907	43.4512
YOR144C_mRNA	2376	2327	17	0.581322
YPR101W_mRNA	528	479	28	4.65144
YPL179W_mRNA	1650	1601	247	12.2764
YCL024W_mRNA	3114	3065	123	3.1933
YNL180C_mRNA	996	947	520	43.6936
YLR321C_mRNA	1281	1232	31.5395	2.03708
YPL224C_mRNA	1455	1406	47	2.65997
YOL081W_mRNA	9240	9191	1242	10.7528
YNR001C_mRNA	1440	1391	2031	116.184
YOL052C_mRNA	1191	1142	33	2.29939
YOR285W_mRNA	420	371	979	209.978
YIL050W_mRNA	858	809	49	4.81961
YMR268C_mRNA	1335	1286	31	1.91816
YDL206W_mRNA	2289	2240	102	3.6234
YLR327C_mRNA	261	212	2894	1086.24
YBR119W_mRNA	897	848	62	5.81782
YDR125C_mRNA	1362	1313	35	2.12113
YFR052W_mRNA	825	776	361	37.0178
YLR154C-H_mRNA	132	83	4044.25	3877.26
YGL211W_mRNA	1080	1031	50	3.85901
YIL107C_mRNA	2484	2435	636	20.7837
YJL213W_mRNA	996	947	8	0.672209
YML133W-B_mRNA	483	434	0	0
YPR204W_mRNA	3099	3050	246.625	6.4343
YBL022C_mRNA	3402	3353	561	13.3135
YIL150C_mRNA	1716	1667	32	1.52749
YPR103W_mRNA	864	815	787	76.839
YGR141W_mRNA	1404	1355	32	1.87921
YIL165C_mRNA	360	311	42	10.7462
YDR338C_mRNA	2088	2039	53	2.06835
YKL061W_mRNA	342	293	41	11.1348
YOR058C_mRNA	2658	2609	147	4.4834
YPR155C_mRNA	1851	1802	77	3.40017
YDR526C_mRNA	471	422	57.6641	10.8732
YJR046W_mRNA	1815	1766	66	2.97384
YER084W_mRNA	387	338	11	2.58965
YOR270C_mRNA	2523	2474	534	17.1754
YHR125W_mRNA	306	257	0	0
YGL239C_mRNA	315	266	3.88778	1.16301
YDR533C_mRNA	714	665	1494	178.77
YOL154W_mRNA	750	701	4	0.454053
YOR115C_mRNA	807	758	52	5.45882
YDR272W_mRNA	825	776	327	33.5313
YLR247C_mRNA	4671	4622	533	9.17618
YER183C_mRNA	636	587	26	3.52452
YKL139W_mRNA	1587	1538	58	3.00079
YOL003C_mRNA	1137	1088	26	1.90156
YNL091W_mRNA	3723	3674	554	11.9987
YGL097W_mRNA	1449	1400	62	3.52394
YGR030C_mRNA	477	428	61	11.341
YNL157W_mRNA	507	458	377	65.4999
YDR197W_mRNA	1170	1121	116	8.23412
YEL009C-A_mRNA	408	359	13.6416	3.02368
YNL315C_mRNA	957	908	93	8.15008
YDR512C_mRNA	564	515	158	24.4126
YOR258W_mRNA	654	605	35	4.60338
YPL250W-A_mRNA	288	239	0	0
YDR489W_mRNA	885	836	18	1.71329
YEL059C-A_mRNA	225	176	66	29.8398
YOL103W_mRNA	1830	1781	60	2.68072
YLR167W_mRNA	459	410	1705.58	331.019
YLR220W_mRNA	969	920	122	10.552
YLR455W_mRNA	915	866	162	14.8854
YJL020C_mRNA	3474	3425	1037.3	24.0995
YLR282C_mRNA	342	293	0	0
YKL180W_mRNA	555	506	410.238	64.5133
YOR215C_mRNA	558	509	763	119.281
YDR299W_mRNA	1605	1556	97	4.96051
YKL004W_mRNA	1206	1157	86	5.91466
YDL015C_mRNA	933	884	97	8.7314
YDR304C_mRNA	678	629	238	30.1086
YNL221C_mRNA	2628	2579	79	2.43748
YHR206W_mRNA	1869	1820	58	2.53584
YML090W_mRNA	387	338	623.836	146.865
YDR271C_mRNA	372	323	26.5215	6.53372
YOL095C_mRNA	2121	2072	17	0.652866
YPL244C_mRNA	1020	971	36	2.95018
YAL053W_mRNA	2352	2303	101	3.48973
YDL181W_mRNA	258	209	646	245.952
YGR224W_mRNA	1842	1793	15	0.665695
YHR097C_mRNA	1101	1052	329	24.8854
YLR094C_mRNA	1509	1460	84	4.57816
YPR141C_mRNA	2190	2141	144	5.35193
YGR142W_mRNA	1233	1184	6431	432.207
YML101C_mRNA	354	305	70	18.2626
YFL064C_mRNA	525	476	0	0
YOL063C_mRNA	2874	2825	65	1.83088
YNR052C_mRNA	1302	1253	68	4.3184
YCR060W_mRNA	336	287	18	4.99063
YGR186W_mRNA	2208	2159	846	31.1804
YNL061W_mRNA	1857	1808	111	4.88528
YOL079W_mRNA	399	350	0	0
YDR367W_mRNA	666	617	72	9.28564
YER172C_mRNA	6492	6443	143	1.76609
YHR005C-A_mRNA	282	233	431	147.193
YCR071C_mRNA	441	392	77	15.6304
YOR389W_mRNA	1875	1826	16.4066	0.71496
Q0065_mRNA	1671	1622	0	0
YGR181W_mRNA	318	269	41.1184	12.1632
YLR272C_mRNA	3531	3482	59	1.3483
YKL143W_mRNA	1392	1343	70	4.1475
YNL284C_mRNA	969	920	143	12.3684
YLR264C-A_mRNA	117	68	76	88.9343
YDR085C_mRNA	1863	1814	588	25.7932
YIL045W_mRNA	1617	1568	425	21.5679
YMR012W_mRNA	3834	3785	762	16.0197
YJL187C_mRNA	2460	2411	41	1.35317
YCR007C_mRNA	720	671	16	1.89741
YOR231W_mRNA	1527	1478	38	2.04585
YHR193C-A_mRNA	375	326	3.23696	0.790103
YJR131W_mRNA	1650	1601	30	1.49106
YDL097C_mRNA	1305	1256	343	21.7305
YHR007C_mRNA	1593	1544	236	12.1627
YHR214C-D_mRNA	294	245	2	0.649574
YIL126W_mRNA	4080	4031	487	9.61348
YGL081W_mRNA	963	914	7	0.60942
YMR202W_mRNA	669	620	61	7.82894
YOR021C_mRNA	642	593	65	8.72214
YGR082W_mRNA	552	503	104	16.4524
YOR139C_mRNA	393	344	0.329141	0.0761356
YPR156C_mRNA	1869	1820	184.555	8.069
YMR083W_mRNA	1128	1079	355	26.1801
YAL031W-A_mRNA	309	260	29.5333	9.03863
YPL240C_mRNA	2130	2081	15768.2	602.94
YNR040W_mRNA	771	722	33	3.63698
YPR188C_mRNA	492	443	46	8.26264
YFL015C_mRNA	495	446	20.6873	3.6909
YHR212W-A_mRNA	204	155	0	0
YGL028C_mRNA	1629	1580	72	3.6261
YDL139C_mRNA	672	623	57	7.28034
YJL133W_mRNA	945	896	34	3.0195
YKL062W_mRNA	1893	1844	346	14.9307
YFL011W_mRNA	1641	1592	11	0.549812
YPL111W_mRNA	1002	953	269	22.4607
YHR184W_mRNA	1716	1667	13	0.620544
YOR120W_mRNA	939	890	219.78	19.65
YPR119W_mRNA	1476	1427	20	1.11525
YNL246W_mRNA	795	746	31	3.30664
YFR017C_mRNA	588	539	563	83.1159
YLR338W_mRNA	858	809	1.23753	0.121723
YCL012C_mRNA	405	356	90	20.1167
YJL086C_mRNA	369	320	1	0.248665
YBR243C_mRNA	1347	1298	26	1.59391
YGL021W_mRNA	2283	2234	35	1.24666
YDR200C_mRNA	1815	1766	130.947	5.90026
YBR234C_mRNA	1155	1106	173	12.4467
YJR053W_mRNA	1725	1676	27	1.2819
YDR191W_mRNA	1113	1064	9	0.673078
YDR451C_mRNA	1062	1013	52	4.08468
YGL110C_mRNA	1875	1826	106	4.61923
YJR044C_mRNA	423	374	69	14.6805
YGR167W_mRNA	702	653	245	29.855
YGL017W_mRNA	1512	1463	26	1.41414
YLR181C_mRNA	993	944	59	4.9733
YBR179C_mRNA	2568	2519	255	8.0552
YBR247C_mRNA	1452	1403	42	2.38208
YOL038W_mRNA	765	716	447	49.6774
YOR023C_mRNA	1701	1652	188	9.0555
YJR100C_mRNA	984	935	63	5.36159
YOL124C_mRNA	1302	1253	19	1.20661
YOR212W_mRNA	1272	1223	28	1.82178
YDR469W_mRNA	528	479	34	5.64817
YMR017W_mRNA	1194	1145	9	0.625463
YDR470C_mRNA	1509	1460	78	4.25115
YIL158W_mRNA	615	566	29	4.07705
YBR124W_mRNA	360	311	3.39801	0.869417
YLR458W_mRNA	381	332	0	0
YML085C_mRNA	1344	1295	120	7.37354
YOL013W-A_mRNA	192	143	25.6116	14.2517
YPL192C_mRNA	402	353	28	6.31172
YNL097W-A_mRNA	156	107	11.4349	8.50379
YBL086C_mRNA	1401	1352	227	13.3602
YDR105C_mRNA	1422	1373	93	5.38985
YGR156W_mRNA	1278	1229	32	2.07187
YDR483W_mRNA	1329	1280	274	17.0335
YKL172W_mRNA	1284	1235	250	16.1079
YML013W_mRNA	1755	1706	64.032	2.98664
YOL120C_mRNA	561	512	425.689	66.1588
YER092W_mRNA	378	329	76	18.3816
YGR291C_mRNA	222	173	1	0.459958
YOR181W_mRNA	1902	1853	55	2.36185
YDL123W_mRNA	423	374	22	4.68075
YGR197C_mRNA	1644	1595	105	5.23833
YBL065W_mRNA	345	296	11.4231	3.07083
YIR018W_mRNA	738	689	42	4.85059
YPL059W_mRNA	453	404	62	12.2117
YPL218W_mRNA	573	524	303	46.0125
YBR227C_mRNA	1563	1514	116	6.09673
YJR012C_mRNA	624	575	37	5.12034
YDL199C_mRNA	2064	2015	64	2.52737
YIR039C_mRNA	1614	1565	124.43	6.32665
YMR224C_mRNA	2079	2030	31	1.21515
YGR041W_mRNA	1644	1595	52	2.59422
YKR014C_mRNA	705	656	164	19.8932
YGL079W_mRNA	657	608	18	2.35577
YLR180W_mRNA	1149	1100	60.3605	4.36641
YAL019W_mRNA	3396	3347	82	1.9495
YNL121C_mRNA	1854	1805	1128	49.7275
YBR218C_mRNA	3543	3494	439.88	10.0179
YLR250W_mRNA	705	656	120	14.556
YCR081C-A_mRNA	237	188	4.02446	1.70339
YKL149C_mRNA	1218	1169	26	1.7698
YBR244W_mRNA	489	440	10	1.80847
YFL018C_mRNA	1500	1451	829	45.4623
YLR222C-A_mRNA	231	182	9	3.93492
YOR333C_mRNA	417	368	6.19865	1.34034
YAL024C_mRNA	4308	4259	44	0.822071
Q0080_mRNA	147	98	10	8.11967
YGL107C_mRNA	1941	1892	100	4.20575
YMR059W_mRNA	387	338	8	1.88338
YDR505C_mRNA	2526	2477	212	6.81043
YDL045W-A_mRNA	288	239	123	40.9517
YGL168W_mRNA	333	284	167.168	46.8382
YMR072W_mRNA	552	503	476	75.3015
YDL045C_mRNA	921	872	52	4.74517
YPL264C_mRNA	1062	1013	35	2.74931
YBR160W_mRNA	897	848	33	3.09658
YMR304W_mRNA	3693	3644	410	8.95303
YML087C_mRNA	939	890	360	32.1867
YMR195W_mRNA	384	335	325	77.1975
YIL082W_mRNA	873	824	0	0
YOR335C_mRNA	2877	2828	180.039	5.06584
YDR361C_mRNA	852	803	168	16.6479
YIL056W_mRNA	1923	1874	630	26.7507
YEL008C-A_mRNA	93	44.0003	0	0
YBL080C_mRNA	1626	1577	42	2.11925
YIL161W_mRNA	708	659	113	13.6445
YBR083W_mRNA	1461	1412	62	3.49399
YBR294W_mRNA	2580	2531	72	2.26363
YJR067C_mRNA	426	377	30	6.33205
YEL032W_mRNA	2916	2867	55.1747	1.53136
YKR099W_mRNA	2436	2387	105	3.50027
YFL032W_mRNA	321	272	108	31.5951
YKL110C_mRNA	942	893	110	9.8018
YPL198W_mRNA	735	686	60.6625	7.03656
YNL043C_mRNA	321	272	29.3647	8.59056
YNR055C_mRNA	1761	1712	92	4.27611
YJR146W_mRNA	354	305	1	0.260894
YPL006W_mRNA	3513	3464	121	2.77953
YHR132C_mRNA	1293	1244	121	7.7398
YPR161C_mRNA	1974	1925	97	4.00964
YKL094W_mRNA	942	893	212	18.8907
YJR140W-A_mRNA	150	101	0.715656	0.563829
YPL145C_mRNA	1305	1256	168	10.6435
YMR240C_mRNA	1311	1262	66	4.16149
YKR094C_mRNA	387	338	458.693	107.987
YDR406W-A_mRNA	246	197	59	23.8314
YLR424W_mRNA	2127	2078	27	1.03391
YGL228W_mRNA	1734	1685	247	11.6644
YNL039W_mRNA	1785	1736	319	14.622
YMR308C_mRNA	3270	3221	124	3.06334
YIL119C_mRNA	1224	1175	627	42.4614
YGR183C_mRNA	201	152	612	320.385
YOL046C_mRNA	675	626	1.62854	0.207009
YGL050W_mRNA	822	773	51	5.24995
YBR091C_mRNA	330	281	33	9.34485
YDR199W_mRNA	366	317	162.053	40.6781
YGR273C_mRNA	525	476	0	0
YIL016W_mRNA	480	431	91	16.8008
YML001W_mRNA	627	578	155	21.3387
YDR266C_mRNA	1920	1871	91	3.87019
YPL092W_mRNA	1377	1328	747	44.7597
YGR086C_mRNA	1020	971	1076	88.1775
YGR228W_mRNA	345	296	245.196	65.9154
YJR130C_mRNA	1920	1871	124	5.27366
YKR058W_mRNA	1851	1802	334	14.7488
YEL010W_mRNA	351	302	3.35838	0.884886
YKL183C-A_mRNA	213	164	2	0.9704
YLR253W_mRNA	1710	1661	69	3.30555
YDL242W_mRNA	354	305	4	1.04358
YDR002W_mRNA	606	557	660	94.2873
YGL145W_mRNA	2106	2057	63	2.43709
YDR214W_mRNA	1053	1004	276	21.8746
YBR284W_mRNA	2394	2345	129	4.37735
YEL040W_mRNA	1404	1355	24	1.40941
YDR130C_mRNA	876	827	25	2.40547
YNR036C_mRNA	462	413	285	54.911
YEL059W_mRNA	309	260	5	1.53025
YOL029C_mRNA	606	557	30	4.28579
Q0160_mRNA	708	659	0	0
YDL176W_mRNA	2127	2078	29	1.1105
YIL144W_mRNA	2076	2027	174	6.83062
YGR098C_mRNA	4893	4844	62	1.01848
YOL155W-A_mRNA	135	86	0	0
YPR181C_mRNA	2307	2258	160	5.63846
YGR074W_mRNA	441	392	18.4847	3.75223
YBR158W_mRNA	1650	1601	58	2.88271
YDR358W_mRNA	1674	1625	290	14.2007
YDR544C_mRNA	429	380	2	0.418804
YLR390W-A_mRNA	717	668	381	45.3851
YGL098W_mRNA	738	689	39	4.50412
YDR460W_mRNA	966	917	92	7.98331
YNL304W_mRNA	1254	1205	26	1.71692
YOR072W_mRNA	315	266	2	0.598292
YOL161C_mRNA	363	314	4.66703	1.1827
YBR111W-A_mRNA	291	242	39	12.8237
YJR069C_mRNA	594	545	15	2.19008
YER105C_mRNA	4176	4127	164	3.16209
YHR182C-A_mRNA	474	425	4.21742	0.789627
YML114C_mRNA	1533	1484	83	4.4505
YBL071C_mRNA	309	260	24	7.34518
YJR120W_mRNA	351	302	89	23.4503
YIL026C_mRNA	3453	3404	103	2.40775
YJL186W_mRNA	1761	1712	71	3.30004
Q0070_mRNA	1893	1844	0	0
YJL008C_mRNA	1707	1658	93.7686	4.50026
YNL119W_mRNA	1482	1433	44	2.44327
YDR034W-B_mRNA	156	107	22	16.3608
YCR036W_mRNA	1002	953	89	7.43125
YNL034W_mRNA	1839	1790	7.7	0.342296
YHR025W_mRNA	1074	1025	69	5.35661
YJL061W_mRNA	2142	2093	54	2.053
YMR319C_mRNA	1659	1610	43	2.12524
YOL122C_mRNA	1728	1679	82	3.88622
YLR233C_mRNA	2100	2051	25	0.969927
YDL028C_mRNA	2295	2246	135	4.78287
YNL187W_mRNA	1074	1025	5	0.38816
YEL053C_mRNA	2202	2153	62	2.29146
YCR063W_mRNA	474	425	2.49185	0.466548
YOR252W_mRNA	537	488	59	9.62048
YAL034W-A_mRNA	870	821	14	1.3569
YEL046C_mRNA	1164	1115	45	3.21146
YOR157C_mRNA	786	737	275	29.6913
YNL310C_mRNA	525	476	68	11.3675
YGL096W_mRNA	831	782	414	42.1268
YGR240C-A_mRNA	201	152	17	8.89959
YCL042W_mRNA	360	311	36.8719	9.43407
YBR126W-B_mRNA	144	95	109.274	91.5289
YDR061W_mRNA	1620	1571	91	4.60924
YER137C_mRNA	447	398	20.7425	4.14709
YDR060W_mRNA	3078	3029	251	6.59385
YJR085C_mRNA	318	269	455	134.593
YHR055C_mRNA	186	137	479.093	278.268
YLR347W-A_mRNA	141	92	1.80736	1.56323
YPR171W_mRNA	1731	1682	41	1.93965
YHR073W_mRNA	2991	2942	107.867	2.91751
YPR122W_mRNA	3627	3578	36	0.800621
YGR172C_mRNA	747	698	21	2.39402
YJR040W_mRNA	2340	2291	44	1.52824
YBR229C_mRNA	2865	2816	115	3.2496
YDR169C-A_mRNA	150	101	0	0
YDR363W_mRNA	1371	1322	117	7.04237
YKR052C_mRNA	915	866	29	2.66468
YPL091W_mRNA	1452	1403	652	36.9789
YKL157W_mRNA	2859	2810	293	8.29709
YPL137C_mRNA	3831	3782	303.155	6.37835
YDR422C_mRNA	2448	2399	99	3.28375
YOL107W_mRNA	1029	980	8	0.649574
YDR119W_mRNA	2307	2258	52	1.8325
YER013W_mRNA	3438	3389	145	3.40456
YHL015W-A_mRNA	84	35.0103	0	0
YLR117C_mRNA	2064	2015	69	2.72482
YJL189W_mRNA	156	107	821.688	611.065
YOR274W_mRNA	1287	1238	44	2.82811
YNL277W_mRNA	1461	1412	484.788	27.32
YAL064W-B_mRNA	381	332	0	0
YDR097C_mRNA	3729	3680	68	1.47037
YIL163C_mRNA	354	305	12	3.13073
YAL018C_mRNA	978	929	3	0.256963
YBR042C_mRNA	1194	1145	24	1.6679
YKL068W-A_mRNA	237	188	113	47.8283
YKR062W_mRNA	987	938	74	6.2776
YNL126W_mRNA	2541	2492	46	1.46884
YKL091C_mRNA	933	884	179	16.1126
YOL013W-B_mRNA	291	242	0	0
YKR073C_mRNA	321	272	3	0.877641
YJR039W_mRNA	3366	3317	115.555	2.7721
Q0142_mRNA	177	128	0	0
YGR194C_mRNA	1803	1754	130	5.89764
YML075C_mRNA	3165	3116	56	1.43006
YHR064C_mRNA	1617	1568	114.92	5.83194
YMR075W_mRNA	2055	2006	94.1678	3.73539
YKR087C_mRNA	1038	989	43	3.45969
YBR150C_mRNA	3285	3236	84.5587	2.07929
YER147C-A_mRNA	411	362	26.4215	5.80782
YOR343C_mRNA	327	278	0	0
YDR042C_mRNA	603	554	28	4.02173
YGL026C_mRNA	2124	2075	226	8.66672
YNL210W_mRNA	813	764	5	0.520764
YNR041C_mRNA	1119	1070	33	2.45411
YML129C_mRNA	213	164	287	139.252
YGL213C_mRNA	1194	1145	40.983	2.84815
YHL041W_mRNA	450	401	0	0
YLR110C_mRNA	402	353	8381	1889.23
YOR093C_mRNA	4947	4898	40	0.649839
Q0275_mRNA	810	761	778	81.3504
YGL248W_mRNA	1110	1061	116	8.69976
YNL193W_mRNA	1677	1628	171	8.35807
YNL301C_mRNA	561	512	103.311	16.0561
YDL160C_mRNA	1521	1472	282	15.2442
YGL075C_mRNA	1164	1115	32	2.2837
YPL014W_mRNA	1146	1097	103	7.47128
YHR143W_mRNA	978	929	208	17.8161
YGL256W_mRNA	1149	1100	22	1.59146
YDR425W_mRNA	1878	1829	37.0699	1.61277
YOR381W-A_mRNA	168	119	0	0
YBR298C_mRNA	1845	1796	358	15.8614
YEL036C_mRNA	1503	1454	77	4.21396
YBR143C_mRNA	1314	1265	139	8.74357
YML073C_mRNA	531	482	455.147	75.1396
YMR149W_mRNA	861	812	115	11.2695
YNL263C_mRNA	945	896	32	2.84189
YAL037C-A_mRNA	93	44.0003	0	0
YIL139C_mRNA	738	689	21	2.4253
YLR072W_mRNA	2082	2033	56	2.19187
YOL065C_mRNA	1155	1106	24	1.72672
YNL059C_mRNA	2268	2219	264	9.46697
