target_id	length	eff_length	est_counts	tpm
YMR173W-A_mRNA	1185	1136	834.23	90.3755
YJR105W_mRNA	1023	974	412	52.0572
YHL002W_mRNA	1359	1310	125.131	11.7554
YCR100C_mRNA	951	902	12	1.63726
YOR345C_mRNA	351	302	0	0
YPL217C_mRNA	3552	3503	333	11.699
YOR341W_mRNA	4995	4946	324	8.06183
YDL189W_mRNA	1374	1325	28	2.60067
YLR279W_mRNA	390	341	11.4323	4.12593
YHR219C-A_mRNA	483	434	0	0
YER056C-A_mRNA	366	317	125.333	48.6576
YMR180C_mRNA	963	914	95	12.7915
YNL097C_mRNA	993	944	72.1816	9.41017
YDR508C_mRNA	1992	1943	5.90937	0.374293
YHR045W_mRNA	1683	1634	108	8.1342
YML020W_mRNA	1995	1946	114	7.2095
YGR251W_mRNA	591	542	48	10.899
YPL197C_mRNA	414	365	67.4206	22.7323
YBR031W_mRNA	1089	1040	350.706	41.5005
YDR462W_mRNA	444	395	23	7.16595
YPR139C_mRNA	903	854	85	12.2491
YPR169W_mRNA	1479	1430	107	9.20854
YPL257W_mRNA	582	533	0	0
YOL088C_mRNA	834	785	63	9.87674
YLR075W_mRNA	666	617	973.336	194.143
YML088W_mRNA	2007	1958	105	6.59963
YIL010W_mRNA	648	599	36	7.39637
YBL108C-A_mRNA	129	80	2.86797	4.41193
YDR175C_mRNA	960	911	61	8.24052
YLR052W_mRNA	753	704	28	4.89473
YKR004C_mRNA	1134	1085	26	2.94908
YNL137C_mRNA	1461	1412	249	21.7024
YNL331C_mRNA	1131	1082	22.5786	2.56811
YFL026W_mRNA	1296	1247	18	1.77643
YBR116C_mRNA	528	479	18.6432	4.78992
YJR129C_mRNA	1020	971	35	4.436
YKR092C_mRNA	1221	1172	20	2.10013
YDR186C_mRNA	2634	2585	530	25.2324
YML077W_mRNA	480	431	22	6.28186
YEL067C_mRNA	588	539	13.9981	3.19613
YJL139C_mRNA	1287	1238	61	6.0639
YKL002W_mRNA	699	650	300	56.8003
YGR162W_mRNA	2859	2810	256	11.2118
YLR159C-A_mRNA	132	83	508	753.232
YDR150W_mRNA	8247	8198	1051.04	15.7781
YEL054C_mRNA	498	449	92.4463	25.3388
YOR392W_mRNA	444	395	55	17.136
YPL009C_mRNA	3117	3068	209.931	8.42101
YLR025W_mRNA	723	674	187	34.1448
YDR243C_mRNA	1767	1718	106	7.59321
YGR005C_mRNA	1203	1154	137	14.6103
YOR160W_mRNA	2919	2870	130	5.57448
YLR049C_mRNA	1287	1238	54	5.36804
YLR308W_mRNA	939	890	0	0
YOR084W_mRNA	1164	1115	14	1.54524
YNL030W_mRNA	312	263	280.421	131.219
YHR084W_mRNA	2067	2018	45	2.74432
YLR032W_mRNA	3510	3461	134	4.76482
YOR039W_mRNA	777	728	138	23.3287
YBR241C_mRNA	1467	1418	132	11.4562
YEL047C_mRNA	1413	1364	76	6.85713
YML125C_mRNA	939	890	80	11.0622
YOR264W_mRNA	1293	1244	19.9505	1.97368
YPL183C_mRNA	3042	2993	141	5.79769
YNL297C_mRNA	4911	4862	271.208	6.86485
YPR065W_mRNA	1107	1058	501	58.2767
YNL102W_mRNA	4407	4358	151	4.26415
YPR099C_mRNA	357	308	52.7362	21.0718
YCR107W_mRNA	1092	1043	72.7475	8.58374
YMR318C_mRNA	1083	1034	125	14.8776
YPR032W_mRNA	3102	3053	109	4.39382
YOR281C_mRNA	861	812	59.2843	8.98517
YMR115W_mRNA	1506	1457	81	6.84177
YFR027W_mRNA	846	797	13	2.00737
YMR266W_mRNA	2862	2813	209	9.14365
YDL182W_mRNA	1287	1238	192.486	19.1347
YER146W_mRNA	282	233	33.3065	17.592
YLR251W_mRNA	594	545	57.8354	13.0599
YBR182C_mRNA	1359	1310	79	7.42162
YDR362C_mRNA	2019	1970	86	5.37248
YNR026C_mRNA	1416	1367	43	3.87118
YBR134W_mRNA	402	353	4	1.39453
YHR126C_mRNA	480	431	0	0
YPR194C_mRNA	2634	2585	6068	288.887
YGL160W_mRNA	1713	1664	96	7.10004
YAL003W_mRNA	621	572	456	98.1097
YPL084W_mRNA	2535	2486	155	7.67315
YNL152W_mRNA	1230	1181	59	6.14816
YCL002C_mRNA	792	743	119	19.7107
YIL117C_mRNA	957	908	27	3.65949
YBL037W_mRNA	3078	3029	47	1.9096
YNL140C_mRNA	570	521	38.2949	9.04579
YDR232W_mRNA	1647	1598	247	19.0223
YJL062W-A_mRNA	258	209	46	27.0866
YBR019C_mRNA	2100	2051	30	1.80011
YBR022W_mRNA	534	485	45	11.4186
YDR158W_mRNA	1098	1049	266	31.2068
YOR230W_mRNA	1314	1265	377	36.677
YNL099C_mRNA	717	668	80	14.7386
YKL173W_mRNA	3027	2978	100	4.13255
YER159C_mRNA	429	380	41.013	13.2825
YML057W_mRNA	1815	1766	132.209	9.21322
YML055W_mRNA	537	488	36	9.07874
YDR439W_mRNA	1044	995	31	3.83426
YBR121C-A_mRNA	159	110	0	0
YJL110C_mRNA	1656	1607	92	7.04555
YNL182C_mRNA	1668	1619	31	2.35645
YJR088C_mRNA	879	830	58.1856	8.62742
YMR105C_mRNA	1710	1661	205	15.1889
YOR144C_mRNA	2376	2327	35	1.85103
YPR101W_mRNA	528	479	45	11.5617
YPL179W_mRNA	1650	1601	723	55.5763
YCL024W_mRNA	3114	3065	90.9363	3.65132
YNL180C_mRNA	996	947	264	34.3081
YLR321C_mRNA	1281	1232	30.658	3.0625
YPL224C_mRNA	1455	1406	69	6.03958
YOL081W_mRNA	9240	9191	1092	14.6219
YNR001C_mRNA	1440	1391	980	86.7045
YOL052C_mRNA	1191	1142	40	4.31059
YOR285W_mRNA	420	371	229	75.9634
YIL050W_mRNA	858	809	152	23.1227
YMR268C_mRNA	1335	1286	22	2.10535
YDL206W_mRNA	2289	2240	224	12.3067
YLR327C_mRNA	261	212	44	25.5423
YBR119W_mRNA	897	848	51	7.40146
YDR125C_mRNA	1362	1313	45	4.21785
YFR052W_mRNA	825	776	157	24.8989
YLR154C-H_mRNA	132	83	508	753.232
YGL211W_mRNA	1080	1031	114	13.6078
YIL107C_mRNA	2484	2435	244	12.332
YJL213W_mRNA	996	947	48	6.23784
YML133W-B_mRNA	483	434	0	0
YPR204W_mRNA	3099	3050	581.941	23.4813
YBL022C_mRNA	3402	3353	453	16.6268
YIL150C_mRNA	1716	1667	52	3.83893
YPR103W_mRNA	864	815	225	33.9757
YGR141W_mRNA	1404	1355	105	9.53659
YIL165C_mRNA	360	311	42	16.62
YDR338C_mRNA	2088	2039	193	11.6488
YKL061W_mRNA	342	293	23	9.66058
YOR058C_mRNA	2658	2609	140	6.60385
YPR155C_mRNA	1851	1802	76	5.19041
YDR526C_mRNA	471	422	19.3315	5.63763
YJR046W_mRNA	1815	1766	41	2.85717
YER084W_mRNA	387	338	4	1.45642
YOR270C_mRNA	2523	2474	1000	49.7443
YHR125W_mRNA	306	257	0	0
YGL239C_mRNA	315	266	7.41836	3.43217
YDR533C_mRNA	714	665	1443	267.047
YOL154W_mRNA	750	701	34	5.96903
YOR115C_mRNA	807	758	61	9.90384
YDR272W_mRNA	825	776	298	47.2604
YLR247C_mRNA	4671	4622	563	14.9907
YER183C_mRNA	636	587	31	6.4993
YKL139W_mRNA	1587	1538	45	3.6008
YOL003C_mRNA	1137	1088	66	7.46548
YNL091W_mRNA	3723	3674	404	13.5327
YGL097W_mRNA	1449	1400	89	7.82357
YGR030C_mRNA	477	428	53	15.2397
YNL157W_mRNA	507	458	207	55.6222
YDR197W_mRNA	1170	1121	61	6.6968
YEL009C-A_mRNA	408	359	4	1.37122
YNL315C_mRNA	957	908	201	27.2429
YDR512C_mRNA	564	515	49	11.7093
YOR258W_mRNA	654	605	35	7.1196
YPL250W-A_mRNA	288	239	0	0
YDR489W_mRNA	885	836	13	1.91373
YEL059C-A_mRNA	225	176	10	6.99246
YOL103W_mRNA	1830	1781	95	6.56451
YLR167W_mRNA	459	410	757.538	227.386
YLR220W_mRNA	969	920	210	28.0915
YLR455W_mRNA	915	866	74	10.5161
YJL020C_mRNA	3474	3425	248.142	8.91626
YLR282C_mRNA	342	293	0	0
YKL180W_mRNA	555	506	342.626	83.3323
YOR215C_mRNA	558	509	346	83.6568
YDR299W_mRNA	1605	1556	44	3.48005
YKL004W_mRNA	1206	1157	79	8.40304
YDL015C_mRNA	933	884	252	35.0826
YDR304C_mRNA	678	629	262	51.2618
YNL221C_mRNA	2628	2579	94	4.48559
YHR206W_mRNA	1869	1820	177	11.9686
YML090W_mRNA	387	338	32	11.6513
YDR271C_mRNA	372	323	16.073	6.12404
YOL095C_mRNA	2121	2072	32	1.90065
YPL244C_mRNA	1020	971	30	3.80229
YAL053W_mRNA	2352	2303	267	14.2679
YDL181W_mRNA	258	209	220	129.545
YGR224W_mRNA	1842	1793	35	2.40232
YHR097C_mRNA	1101	1052	107	12.5173
YLR094C_mRNA	1509	1460	29	2.44449
YPR141C_mRNA	2190	2141	62	3.56384
YGR142W_mRNA	1233	1184	113	11.7455
YML101C_mRNA	354	305	30	12.105
YFL064C_mRNA	525	476	0	0
YOL063C_mRNA	2874	2825	100	4.35637
YNR052C_mRNA	1302	1253	88.6622	8.70824
YCR060W_mRNA	336	287	9	3.85926
YGR186W_mRNA	2208	2159	647	36.8803
YNL061W_mRNA	1857	1808	87	5.92194
YOL079W_mRNA	399	350	2.28016	0.801752
YDR367W_mRNA	666	617	74	14.7601
YER172C_mRNA	6492	6443	362	6.91454
YHR005C-A_mRNA	282	233	117	61.7978
YCR071C_mRNA	441	392	31	9.73237
YOR389W_mRNA	1875	1826	67.5417	4.55212
Q0065_mRNA	1671	1622	1.93969	0.147172
YGR181W_mRNA	318	269	20.0829	9.18792
YLR272C_mRNA	3531	3482	39	1.37841
YKL143W_mRNA	1392	1343	73	6.68944
YNL284C_mRNA	969	920	110	14.7146
YLR264C-A_mRNA	117	68	21	38.0061
YDR085C_mRNA	1863	1814	104	7.05568
YIL045W_mRNA	1617	1568	588	46.1503
YMR012W_mRNA	3834	3785	535	17.3953
YJL187C_mRNA	2460	2411	30	1.53132
YCR007C_mRNA	720	671	30	5.50227
YOR231W_mRNA	1527	1478	79	6.57803
YHR193C-A_mRNA	375	326	5.42967	2.04974
YJR131W_mRNA	1650	1601	42	3.2285
YDL097C_mRNA	1305	1256	290	28.4152
YHR007C_mRNA	1593	1544	1531	122.031
YHR214C-D_mRNA	294	245	0	0
YIL126W_mRNA	4080	4031	338	10.3192
YGL081W_mRNA	963	914	11	1.48112
YMR202W_mRNA	669	620	159	31.5608
YOR021C_mRNA	642	593	103	21.376
YGR082W_mRNA	552	503	96	23.488
YOR139C_mRNA	393	344	1.99605	0.714094
YPR156C_mRNA	1869	1820	412.661	27.9039
YMR083W_mRNA	1128	1079	545	62.161
YAL031W-A_mRNA	309	260	30.0329	14.2157
YPL240C_mRNA	2130	2081	1321.75	78.1663
YNR040W_mRNA	771	722	18	3.06816
YPR188C_mRNA	492	443	53	14.7236
YFL015C_mRNA	495	446	2	0.551872
YHR212W-A_mRNA	204	155	0	0
YGL028C_mRNA	1629	1580	53	4.12821
YDL139C_mRNA	672	623	36	7.11144
YJL133W_mRNA	945	896	55	7.55436
YKL062W_mRNA	1893	1844	925	61.7339
YFL011W_mRNA	1641	1592	4	0.309215
YPL111W_mRNA	1002	953	42	5.42375
YHR184W_mRNA	1716	1667	5	0.369128
YOR120W_mRNA	939	890	447.55	61.8863
YPR119W_mRNA	1476	1427	3	0.258726
YNL246W_mRNA	795	746	44	7.25867
YFR017C_mRNA	588	539	216	49.3183
YLR338W_mRNA	858	809	0	0
YCL012C_mRNA	405	356	73	25.2357
YJL086C_mRNA	369	320	2	0.769171
YBR243C_mRNA	1347	1298	34	3.22364
YGL021W_mRNA	2283	2234	22	1.21194
YDR200C_mRNA	1815	1766	98.5061	6.8646
YBR234C_mRNA	1155	1106	194	21.5869
YJR053W_mRNA	1725	1676	36	2.64345
YDR191W_mRNA	1113	1064	17	1.9663
YDR451C_mRNA	1062	1013	25	3.0372
YGL110C_mRNA	1875	1826	73	4.92
YJR044C_mRNA	423	374	83	27.3117
YGR167W_mRNA	702	653	212	39.9545
YGL017W_mRNA	1512	1463	35	2.9442
YLR181C_mRNA	993	944	62	8.08282
YBR179C_mRNA	2568	2519	235	11.4811
YBR247C_mRNA	1452	1403	40	3.50869
YOL038W_mRNA	765	716	208	35.7514
YOR023C_mRNA	1701	1652	152	11.3234
YJR100C_mRNA	984	935	77	10.135
YOL124C_mRNA	1302	1253	16	1.57149
YOR212W_mRNA	1272	1223	46	4.62886
YDR469W_mRNA	528	479	35	8.9924
YMR017W_mRNA	1194	1145	11	1.18231
YDR470C_mRNA	1509	1460	86	7.24917
YIL158W_mRNA	615	566	5	1.08717
YBR124W_mRNA	360	311	1.0978	0.434416
YLR458W_mRNA	381	332	0	0
YML085C_mRNA	1344	1295	94	8.93308
YOL013W-A_mRNA	192	143	4	3.44244
YPL192C_mRNA	402	353	27	9.41309
YNL097W-A_mRNA	156	107	3.8184	4.39178
YBL086C_mRNA	1401	1352	160	14.5642
YDR105C_mRNA	1422	1373	195	17.4786
YGR156W_mRNA	1278	1229	52	5.20708
YDR483W_mRNA	1329	1280	510	49.0347
YKL172W_mRNA	1284	1235	106	10.5629
YML013W_mRNA	1755	1706	78.011	5.62756
YOL120C_mRNA	561	512	232.467	55.8771
YER092W_mRNA	378	329	47	17.5811
YGR291C_mRNA	222	173	0	0
YOR181W_mRNA	1902	1853	26	1.7268
YDL123W_mRNA	423	374	39	12.8332
YGR197C_mRNA	1644	1595	39	3.00917
YBL065W_mRNA	345	296	3.35559	1.39515
YIR018W_mRNA	738	689	39	6.96608
YPL059W_mRNA	453	404	60	18.2773
YPL218W_mRNA	573	524	308	72.3373
YBR227C_mRNA	1563	1514	79	6.42161
YJR012C_mRNA	624	575	47	10.0594
YDL199C_mRNA	2064	2015	85	5.19143
YIR039C_mRNA	1614	1565	91.4114	7.18834
YMR224C_mRNA	2079	2030	49	2.97059
YGR041W_mRNA	1644	1595	62	4.78381
YKR014C_mRNA	705	656	106	19.8859
YGL079W_mRNA	657	608	40	8.09654
YLR180W_mRNA	1149	1100	43.825	4.90311
YAL019W_mRNA	3396	3347	150	5.51542
YNL121C_mRNA	1854	1805	483	32.9316
YBR218C_mRNA	3543	3494	183.891	6.47711
YLR250W_mRNA	705	656	116	21.7619
YCR081C-A_mRNA	237	188	1.00494	0.657849
YKL149C_mRNA	1218	1169	38	4.00048
YBR244W_mRNA	489	440	19	5.31427
YFL018C_mRNA	1500	1451	343	29.0917
YLR222C-A_mRNA	231	182	10	6.76194
YOR333C_mRNA	417	368	0	0
YAL024C_mRNA	4308	4259	37	1.06915
Q0080_mRNA	147	98	10	12.5579
YGL107C_mRNA	1941	1892	150	9.75693
YMR059W_mRNA	387	338	11	4.00515
YDR505C_mRNA	2526	2477	489	24.2955
YDL045W-A_mRNA	288	239	48	24.7165
YGL168W_mRNA	333	284	46.7203	20.2456
YMR072W_mRNA	552	503	253	61.9007
YDL045C_mRNA	921	872	75	10.5849
YPL264C_mRNA	1062	1013	48	5.83143
YBR160W_mRNA	897	848	29	4.20867
YMR304W_mRNA	3693	3644	711	24.0123
YML087C_mRNA	939	890	88	12.1685
YMR195W_mRNA	384	335	209	76.7794
YIL082W_mRNA	873	824	0	0
YOR335C_mRNA	2877	2828	386.376	16.8141
YDR361C_mRNA	852	803	128	19.6172
YIL056W_mRNA	1923	1874	720	47.2831
YEL008C-A_mRNA	93	44.0003	0	0
YBL080C_mRNA	1626	1577	38	2.96548
YIL161W_mRNA	708	659	56	10.4579
YBR083W_mRNA	1461	1412	29	2.52759
YBR294W_mRNA	2580	2531	97	4.71653
YJR067C_mRNA	426	377	30	9.79316
YEL032W_mRNA	2916	2867	137.416	5.89865
YKR099W_mRNA	2436	2387	167	8.61008
YFL032W_mRNA	321	272	33	14.931
YKL110C_mRNA	942	893	113	15.5729
YPL198W_mRNA	735	686	80.883	14.5103
YNL043C_mRNA	321	272	11.9486	5.40619
YNR055C_mRNA	1761	1712	214	15.3834
YJR146W_mRNA	354	305	0	0
YPL006W_mRNA	3513	3464	513	18.2256
YHR132C_mRNA	1293	1244	233	23.0504
YPR161C_mRNA	1974	1925	87	5.56201
YKL094W_mRNA	942	893	351	48.3725
YJR140W-A_mRNA	150	101	5.36165e-07	6.53311e-07
YPL145C_mRNA	1305	1256	245	24.006
YMR240C_mRNA	1311	1262	41	3.99823
YKR094C_mRNA	387	338	256.919	93.5453
YDR406W-A_mRNA	246	197	53	33.1095
YLR424W_mRNA	2127	2078	48	2.84275
YGL228W_mRNA	1734	1685	318	23.2258
YNL039W_mRNA	1785	1736	159	11.2717
YMR308C_mRNA	3270	3221	185	7.06845
YIL119C_mRNA	1224	1175	534	55.9302
YGR183C_mRNA	201	152	522	422.639
YOL046C_mRNA	675	626	3.04995	0.599599
YGL050W_mRNA	822	773	49	7.80117
YBR091C_mRNA	330	281	15	6.56943
YDR199W_mRNA	366	317	31.4939	12.2267
YGR273C_mRNA	525	476	2	0.51709
YIL016W_mRNA	480	431	47	13.4203
YML001W_mRNA	627	578	215	45.7777
YDR266C_mRNA	1920	1871	136	8.94557
YPL092W_mRNA	1377	1328	156	14.4567
YGR086C_mRNA	1020	971	541	68.5679
YGR228W_mRNA	345	296	32.4084	13.4744
YJR130C_mRNA	1920	1871	125	8.22203
YKR058W_mRNA	1851	1802	161	10.9955
YEL010W_mRNA	351	302	0	0
YKL183C-A_mRNA	213	164	0	0
YLR253W_mRNA	1710	1661	122	9.03927
YDL242W_mRNA	354	305	9	3.6315
YDR002W_mRNA	606	557	383	84.6226
YGL145W_mRNA	2106	2057	73	4.36749
YDR214W_mRNA	1053	1004	174	21.3284
YBR284W_mRNA	2394	2345	72	3.77861
YEL040W_mRNA	1404	1355	13	1.18072
YDR130C_mRNA	876	827	42	6.2501
YNR036C_mRNA	462	413	185	55.127
YEL059W_mRNA	309	260	9	4.26002
YOL029C_mRNA	606	557	24	5.30272
Q0160_mRNA	708	659	0	0
YDL176W_mRNA	2127	2078	66	3.90878
YIL144W_mRNA	2076	2027	102	6.19283
YGR098C_mRNA	4893	4844	140	3.55686
YOL155W-A_mRNA	135	86	0	0
YPR181C_mRNA	2307	2258	246	13.4077
YGR074W_mRNA	441	392	19.0737	5.98812
YBR158W_mRNA	1650	1601	7	0.538083
YDR358W_mRNA	1674	1625	176	13.3291
YDR544C_mRNA	429	380	8.25776	2.67437
YLR390W-A_mRNA	717	668	467	86.0366
YGL098W_mRNA	738	689	39	6.96608
YDR460W_mRNA	966	917	52	6.97874
YNL304W_mRNA	1254	1205	41	4.18735
YOR072W_mRNA	315	266	1	0.462659
YOL161C_mRNA	363	314	0	0
YBR111W-A_mRNA	291	242	49	24.9186
YJR069C_mRNA	594	545	24	5.41948
YER105C_mRNA	4176	4127	361	10.765
YHR182C-A_mRNA	474	425	97.6108	28.2652
YML114C_mRNA	1533	1484	74	6.13678
YBL071C_mRNA	309	260	24	11.3601
YJR120W_mRNA	351	302	17	6.92763
YIL026C_mRNA	3453	3404	104	3.75999
YJL186W_mRNA	1761	1712	122	8.76999
Q0070_mRNA	1893	1844	0	0
YJL008C_mRNA	1707	1658	159.749	11.8576
YNL119W_mRNA	1482	1433	57	4.89521
YDR034W-B_mRNA	156	107	1	1.15016
YCR036W_mRNA	1002	953	121	15.6256
YNL034W_mRNA	1839	1790	6.22222	0.427795
YHR025W_mRNA	1074	1025	31	3.72204
YJL061W_mRNA	2142	2093	69	4.05717
YMR319C_mRNA	1659	1610	397	30.3464
YOL122C_mRNA	1728	1679	117	8.57587
YLR233C_mRNA	2100	2051	50	3.00018
YDL028C_mRNA	2295	2246	148	8.10952
YNL187W_mRNA	1074	1025	18	2.16118
YEL053C_mRNA	2202	2153	76	4.34423
YCR063W_mRNA	474	425	9.28865	2.68972
YOR252W_mRNA	537	488	69	17.4009
YAL034W-A_mRNA	870	821	14.1553	2.12187
YEL046C_mRNA	1164	1115	106	11.6997
YOR157C_mRNA	786	737	152	25.3816
YNL310C_mRNA	525	476	69	17.8396
YGL096W_mRNA	831	782	330	51.9338
YGR240C-A_mRNA	201	152	2	1.61931
YCL042W_mRNA	360	311	37.6349	14.8927
YBR126W-B_mRNA	144	95	42.8653	55.5297
YDR061W_mRNA	1620	1571	134	10.4972
YER137C_mRNA	447	398	14.8971	4.60641
YDR060W_mRNA	3078	3029	148	6.0132
YJR085C_mRNA	318	269	214	97.9049
YHR055C_mRNA	186	137	26.3542	23.6741
YLR347W-A_mRNA	141	92	0	0
YPR171W_mRNA	1731	1682	53	3.87787
YHR073W_mRNA	2991	2942	207.256	8.66978
YPR122W_mRNA	3627	3578	120	4.12747
YGR172C_mRNA	747	698	11	1.93946
YJR040W_mRNA	2340	2291	52	2.79332
YBR229C_mRNA	2865	2816	181	7.91023
YDR169C-A_mRNA	150	101	1	1.21849
YDR363W_mRNA	1371	1322	75	6.98189
YKR052C_mRNA	915	866	58	8.24239
YPL091W_mRNA	1452	1403	670	58.7706
YKL157W_mRNA	2859	2810	817	35.7815
YPL137C_mRNA	3831	3782	639.63	20.8138
YDR422C_mRNA	2448	2399	177	9.08
YOL107W_mRNA	1029	980	25	3.13947
YDR119W_mRNA	2307	2258	220	11.9906
YER013W_mRNA	3438	3389	186	6.75436
YHL015W-A_mRNA	84	35.0103	0	0
YLR117C_mRNA	2064	2015	113	6.90155
YJL189W_mRNA	156	107	358.232	412.025
YOR274W_mRNA	1287	1238	275	27.3373
YNL277W_mRNA	1461	1412	101.144	8.81554
YAL064W-B_mRNA	381	332	0	0
YDR097C_mRNA	3729	3680	106	3.54488
YIL163C_mRNA	354	305	17	6.85949
YAL018C_mRNA	978	929	1	0.132473
YBR042C_mRNA	1194	1145	50	5.37412
YKL068W-A_mRNA	237	188	18	11.783
YKR062W_mRNA	987	938	116	15.2194
YNL126W_mRNA	2541	2492	71	3.50633
YKL091C_mRNA	933	884	116	16.1491
YOL013W-B_mRNA	291	242	0	0
YKR073C_mRNA	321	272	3	1.35736
YJR039W_mRNA	3366	3317	163.61	6.07025
Q0142_mRNA	177	128	0	0
YGR194C_mRNA	1803	1754	107	7.50753
YML075C_mRNA	3165	3116	484	19.1157
YHR064C_mRNA	1617	1568	270.567	21.2359
YMR075W_mRNA	2055	2006	124.826	7.65802
YKR087C_mRNA	1038	989	70	8.71053
YBR150C_mRNA	3285	3236	123.24	4.68691
YER147C-A_mRNA	411	362	36.8026	12.5116
YOR343C_mRNA	327	278	0	0
YDR042C_mRNA	603	554	32	7.10859
YGL026C_mRNA	2124	2075	161	9.54884
YNL210W_mRNA	813	764	3	0.483249
YNR041C_mRNA	1119	1070	69.1622	7.95478
YML129C_mRNA	213	164	90	67.537
YGL213C_mRNA	1194	1145	48.583	5.22182
YHL041W_mRNA	450	401	3	0.920704
YLR110C_mRNA	402	353	6255	2180.7
YOR093C_mRNA	4947	4898	170	4.27143
Q0275_mRNA	810	761	2309	373.407
YGL248W_mRNA	1110	1061	128	14.847
YNL193W_mRNA	1677	1628	113	8.54215
YNL301C_mRNA	561	512	84.5333	20.3189
YDL160C_mRNA	1521	1472	233	19.4801
YGL075C_mRNA	1164	1115	51	5.62909
YPL014W_mRNA	1146	1097	106	11.8917
YHR143W_mRNA	978	929	110	14.572
YGL256W_mRNA	1149	1100	34	3.8039
YDR425W_mRNA	1878	1829	114.546	7.7074
YOR381W-A_mRNA	168	119	4	4.13672
YBR298C_mRNA	1845	1796	120	8.22276
YEL036C_mRNA	1503	1454	55	4.65523
YBR143C_mRNA	1314	1265	211	20.5274
YML073C_mRNA	531	482	330.696	84.4355
YMR149W_mRNA	861	812	118	17.8842
YNL263C_mRNA	945	896	50	6.8676
YAL037C-A_mRNA	93	44.0003	1	2.79697
YIL139C_mRNA	738	689	38	6.78746
YLR072W_mRNA	2082	2033	72	4.35851
YOL065C_mRNA	1155	1106	64	7.12144
YNL059C_mRNA	2268	2219	117	6.48891
